Degree,Iteration,Implicit Time,No Vector Time,Intrinsic Time,Imntrinsic load time
256,128,0.02964,0.030256,0.0220831,0.022236
256,256,0.037424,0.038881,0.032429,0.03078
256,512,0.060956,0.048097,0.045189,0.040044
256,1024,0.084248,0.05175,0.05143,0.046811
256,2048,0.071689,0.05388,0.0605049,0.055992
256,4096,0.103686,0.066878,0.070486,0.071912
256,8192,0.117295,0.085922,0.100224,0.094969
256,16384,0.171087,0.131574,0.139232,0.129884
256,32768,0.239111,0.196833,0.211383,0.207494
256,65536,0.356461,0.331083,0.360587,0.346402
256,131072,0.647267,0.609375,0.660435,0.610983
256,262144,1.16347,1.10558,1.29022,1.15895
256,524288,2.23878,2.07676,2.46823,2.26092
512,2,0.022206,0.015931,0.012158,0.0190431
512,4,0.010388,0.017934,0.010802,0.010706
512,8,0.010851,0.025774,0.011516,0.010365
512,16,0.024369,0.017458,0.011133,0.011735
512,32,0.015915,0.022629,0.012912,0.012172
512,64,0.01424,0.020417,0.014216,0.0137241
512,128,0.026911,0.0406491,0.0269159,0.0208969
512,256,0.058878,0.0322001,0.029665,0.032022
512,512,0.063741,0.038889,0.040073,0.041812
512,1024,0.072746,0.0468169,0.052065,0.058906
512,2048,0.090038,0.054931,0.06046,0.0679629
512,4096,0.116752,0.079361,0.087394,0.0848
512,8192,0.151002,0.118423,0.132402,0.123778
512,16384,0.215101,0.187389,0.203189,0.187436
512,32768,0.340067,0.316665,0.342728,0.328683
512,65536,0.594908,0.591552,0.684937,0.59841
512,131072,1.09067,1.12288,1.27321,1.13279
512,262144,2.10249,2.02495,2.44129,2.22596
512,524288,4.08494,3.95584,4.79167,4.37575
1024,2,0.020543,0.030571,0.011444,0.019458
1024,4,0.0108741,0.0114971,0.01026,0.020716
1024,8,0.011849,0.01609,0.011033,0.018755
1024,16,0.010437,0.016337,0.011871,0.012176
1024,32,0.021382,0.029112,0.012407,0.018455
1024,64,0.02504,0.028402,0.013755,0.014437
1024,128,0.032801,0.028774,0.022415,0.02048
1024,256,0.042066,0.045738,0.0329229,0.031785
1024,512,0.070834,0.044926,0.04206,0.054998
1024,1024,0.108848,0.050044,0.0879431,0.079216
1024,2048,0.168113,0.067507,0.0780681,0.07185
1024,4096,0.177018,0.10142,0.125863,0.178727
1024,8192,0.217818,0.521894,0.552626,0.178975
1024,16384,0.336606,0.999373,0.378164,0.316081
1024,32768,1.09083,0.571156,0.632429,0.578326
1024,65536,1.23197,1.08469,1.256,1.11625
1024,131072,3.00774,2.01233,2.4254,2.18754
1024,262144,4.44705,3.88138,4.76751,4.32875
1024,524288,7.71023,7.56321,9.45701,8.61709
2048,2,0.023525,0.028583,0.013139,0.017205
2048,4,0.011367,0.029299,0.010519,0.01904
2048,8,0.021981,0.0330911,0.011593,0.0180671
2048,16,0.026327,0.027288,0.011979,0.0183449
2048,32,0.025126,0.03382,0.014337,0.01253
2048,64,0.033132,0.028501,0.016391,0.0145841
2048,128,0.02794,0.028397,0.021925,0.021464
2048,256,0.061284,0.036089,0.040913,0.036526
2048,512,0.08802,0.0763201,0.045649,0.04718
2048,1024,0.135618,0.112275,0.075469,0.117828
2048,2048,0.238174,0.0973929,0.168381,0.106106
2048,4096,0.411485,0.216692,0.180835,0.170425
2048,8192,0.684589,0.295488,0.331549,0.302806
2048,16384,1.04649,1.35967,0.942458,0.569639
2048,32768,2.81842,1.05288,1.26244,1.10962
2048,65536,3.23373,2.03234,2.43883,2.17767
2048,131072,4.51139,3.91229,4.80237,4.30919
2048,262144,8.08935,7.58063,9.52192,8.59238
2048,524288,15.2792,15.0463,18.9696,17.1378
4096,2,0.024928,0.035995,0.015081,0.019859
4096,4,0.034857,0.022756,0.013977,0.020204
4096,8,0.02446,0.030881,0.013444,0.018761
4096,16,0.022913,0.026243,0.014217,0.020623
4096,32,0.02477,0.013122,0.013021,0.0179189
4096,64,0.0369991,0.027504,0.0152519,0.015121
4096,128,0.065118,0.03104,0.022874,0.021438
4096,256,0.073524,0.04909,0.038707,0.0384799
4096,512,0.110897,0.084643,0.092609,0.094234
4096,1024,0.200226,0.194417,0.117706,0.0995379
4096,2048,0.415663,0.150735,0.170556,0.164128
4096,4096,0.296106,0.288015,0.317863,0.291295
4096,8192,1.55275,0.63334,0.657976,0.56753
4096,16384,2.04235,1.07714,1.258,1.10504
4096,32768,1.94677,2.03226,2.45776,2.17823
4096,65536,4.43721,3.91505,4.83996,4.33305
4096,131072,7.5865,7.6218,9.61705,8.63946
4096,262144,15.1113,15.1324,19.7899,17.3003
4096,524288,30.1613,30.1128,38.2313,34.5061
8192,2,0.059756,0.016103,0.012865,0.021119
8192,4,0.060615,0.0121721,0.0122611,0.011061
8192,8,0.038225,0.030323,0.015819,0.015242
8192,16,0.050072,0.014739,0.02132,0.013676
8192,32,0.0598411,0.016977,0.015951,0.0151881
8192,64,0.061194,0.020072,0.02014,0.020273
8192,128,0.067732,0.0303451,0.0323981,0.029248
8192,256,0.090243,0.047965,0.052774,0.047424
8192,512,0.121922,0.083908,0.092545,0.082348
8192,1024,0.188569,0.153534,0.172947,0.152916
8192,2048,0.329966,0.289095,0.335321,0.294971
8192,4096,0.705699,0.560223,0.643422,0.568857
8192,8192,1.13987,1.06432,1.29708,1.12738
8192,16384,2.22263,2.05605,2.55547,2.23407
8192,32768,4.40194,3.98617,5.04779,4.43676
8192,65536,9.77684,7.84378,10.0284,8.85403
8192,131072,17.4363,15.5506,20.0196,17.6817
8192,262144,34.8309,30.9589,39.9651,35.3748
8192,524288,69.5881,61.6691,79.9038,70.7292
16384,2,0.049185,0.0230149,0.016494,0.0167461
16384,4,0.068263,0.019188,0.040351,0.018377
16384,8,0.070386,0.01708,0.021806,0.019723
16384,16,0.065349,0.0221881,0.020868,0.021136
16384,32,0.066069,0.022061,0.021359,0.0194839
16384,64,0.073461,0.028926,0.031785,0.033897
16384,128,0.0866191,0.046706,0.05423,0.049194
16384,256,0.124799,0.083149,0.100451,0.0860389
16384,512,0.190611,0.150667,0.173324,0.156547
16384,1024,0.335742,0.288494,0.33832,0.295969
16384,2048,0.605758,0.559798,0.686559,0.584613
16384,4096,1.15676,1.07293,1.31879,1.13905
16384,8192,2.22695,2.09622,2.59365,2.26659
16384,16384,4.40023,4.01273,5.11754,4.50246
16384,32768,8.74217,7.88709,10.1717,8.99973
16384,65536,17.4482,15.6317,20.3007,17.9716
16384,131072,34.8373,31.2172,40.5383,35.9214
16384,262144,69.6091,62.2658,80.996,71.7931
16384,524288,139.159,124.375,161.891,143.618
32768,2,0.495083,0.038831,0.047141,0.0338441
32768,4,0.086744,0.427988,0.084245,0.025589
32768,8,0.076351,0.026534,0.033039,0.02546
32768,16,0.073281,0.027732,0.0293241,0.027314
32768,32,0.078048,0.028273,0.0311741,0.029473
32768,64,0.105103,0.045703,0.056857,0.046787
32768,128,0.130779,0.080925,0.0934571,0.083174
32768,256,0.208978,0.153065,0.178405,0.157644
32768,512,0.339527,0.286989,0.337576,0.300141
32768,1024,0.60833,0.563026,0.687164,0.58594
32768,2048,1.15524,1.08487,1.31433,1.13881
32768,4096,2.23843,2.1029,2.58557,2.26205
32768,8192,4.41006,4.03803,5.09153,4.49825
32768,16384,8.75129,7.89692,10.1221,8.96182
32768,32768,17.4455,15.6261,20.1759,17.9016
32768,65536,34.8182,31.1867,40.7381,35.432
32768,131072,69.4721,61.9073,79.6182,70.8306
32768,262144,138.85,123.655,159.147,141.648
32768,524288,277.889,246.932,317.878,283.163
65536,2,0.520728,0.4389,0.0792371,0.049031
65536,4,0.115655,0.043187,0.049569,0.439681
65536,8,0.119144,0.059863,0.0497651,0.0466
65536,16,0.109484,0.044449,0.051582,0.045057
65536,32,0.130811,0.0515851,0.051495,0.0474609
65536,64,0.197156,0.080384,0.0912611,0.082252
65536,128,0.233106,0.150772,0.17846,0.156395
65536,256,0.364729,0.289355,0.338962,0.296814
65536,512,0.661248,0.570062,0.663047,0.58597
65536,1024,1.20625,1.0848,1.3333,1.15651
65536,2048,2.33054,2.06976,2.60147,2.29817
65536,4096,4.48232,4.04359,5.14411,4.55715
65536,8192,9.84337,7.93762,10.2114,9.07708
65536,16384,17.6176,15.7504,20.3573,18.1235
65536,32768,35.0786,31.3072,40.6409,36.234
65536,65536,70.0764,62.4489,81.2109,72.4255
65536,131072,140.022,124.74,162.4,144.787
65536,262144,279.936,249.816,325.054,289.925
65536,524288,559.77,498.581,649.96,579.494
131072,2,0.360926,0.074694,0.143211,0.0758959
131072,4,0.194965,0.13774,0.0871211,0.085513
131072,8,0.382869,0.476426,0.12943,0.078903
131072,16,0.185193,0.353629,0.090193,0.080034
131072,32,0.227323,0.154991,0.090216,0.0818211
131072,64,0.274772,0.147389,0.170775,0.152902
131072,128,0.461959,0.286268,0.392291,0.299432
131072,256,0.730244,0.575,0.696684,0.591126
131072,512,1.37112,1.08511,1.3466,1.16783
131072,1024,2.427,2.07572,2.64297,2.31182
131072,2048,4.71964,4.05913,5.16632,4.59954
131072,4096,9.18142,7.9936,10.2818,9.14371
131072,8192,18.141,15.9084,20.4843,18.253
131072,16384,36.0711,31.5755,40.8657,36.4688
131072,32768,71.948,63.0455,81.6465,72.8718
131072,65536,144.264,126.283,163.479,145.957
131072,131072,287.967,252.425,326.831,291.794
131072,262144,577.36,506.096,653.936,584.185
131072,524288,1157.51,1015.38,1315.46,1173.13
262144,2,0.232854,0.59273,0.770736,0.643143
262144,4,0.528044,0.550784,0.42108,0.543489
262144,8,0.592811,0.550387,0.580121,0.517367
262144,16,0.618165,0.585005,0.458925,0.157645
262144,32,0.681726,0.15381,0.192404,0.153121
262144,64,1.17272,0.293677,0.340495,0.297309
262144,128,1.50198,0.585573,0.702566,0.590595
262144,256,1.99536,1.15047,1.38113,1.16028
262144,512,2.83778,2.16686,2.69656,2.30541
262144,1024,5.22659,4.24697,5.3246,4.59397
262144,2048,9.87747,8.33362,10.5972,9.16626
262144,4096,19.0464,16.4344,21.0561,18.2945
262144,8192,37.2763,32.7949,41.9473,36.4775
262144,16384,74.048,65.2995,83.789,72.8655
262144,32768,147.783,130.494,167.326,145.512
262144,65536,292.986,260.471,336.06,290.954
262144,131072,586.157,520.966,668.628,581.395
262144,262144,1171.99,1039.14,1335.76,1161.25
262144,524288,2338.19,2087.12,2670.86,2324.13
524288,2,0.976088,0.899632,0.659672,0.77317
524288,4,0.782755,0.752117,0.728553,0.697789
524288,8,0.840794,0.634256,0.748577,0.703602
524288,16,0.934466,0.678325,0.720197,0.71063
524288,32,0.964493,0.352286,0.39223,0.296454
524288,64,1.55982,0.586251,0.674474,0.581531
524288,128,2.49644,1.14557,1.36662,1.17232
524288,256,3.73124,2.17917,2.68632,2.30937
524288,512,5.44995,4.1935,5.33116,4.59087
524288,1024,10.5165,8.34476,10.6014,9.17478
524288,2048,19.715,16.5341,21.1385,18.3531
524288,4096,37.9045,32.7398,42.119,36.5942
524288,8192,74.4619,65.2477,86.8131,72.9275
524288,16384,147.446,130.079,167.614,145.725
524288,32768,293.579,260.455,334.953,291.25
524288,65536,587.801,519.945,669.766,582.484
524288,131072,1169.98,1041.09,1339.35,1164.66
524288,262144,2338.31,2097.47,2678.5,2329.36
524288,524288,4675.58,4230.96,5360.93,4658.5
1048576,2,1.62452,1.13182,1.10778,1.20638
1048576,4,1.58171,1.17195,1.11971,1.00801
1048576,8,1.56687,0.953059,1.09188,1.03186
1048576,16,1.43299,0.945001,1.12743,1.03218
1048576,32,2.03266,0.621048,0.75996,0.634019
1048576,64,2.7245,1.20137,1.48589,1.24423
1048576,128,4.2996,2.22433,2.927,2.48411
1048576,256,6.47369,4.39452,5.7683,4.94914
1048576,512,11.1163,8.63835,11.4943,9.86597
1048576,1024,20.613,17.2705,22.9736,19.7582
1048576,2048,38.7075,34.4498,45.8121,39.445
1048576,4096,75.7344,68.3537,91.4011,78.813
1048576,8192,150.091,136.371,182.273,157.148
1048576,16384,297.938,272.691,363.995,313.988
1048576,32768,593.622,544.334,727.64,627.759
1048576,65536,1185.58,1088.86,1454.82,1255.02
1048576,131072,2369.48,2191.27,2909.49,2509.89
1048576,262144,4736.7,4405.87,5817.42,5018.23
1048576,524288,9470.92,8840.86,11633.7,10035.9
