Degree,Iteration,Implicit Time,No Vector Time,Intrinsic Time,Imntrinsic load time
8192,131072,47.3526,42.3158,54.4427,47.6543
8192,262144,94.945,83.6157,108.589,95.4048
8192,524288,189.125,172.047,213.921,188.377
16384,2,0.0471579,0.0169661,0.01457,0.0170768
16384,4,0.0539019,0.0129812,0.0324971,0.0155608
16384,8,0.062334,0.028634,0.0257021,0.0157281
16384,16,0.0724582,0.0212971,0.0240721,0.0218219
16384,32,0.0715818,0.0299608,0.035558,0.031735
16384,64,0.101258,0.055149,0.0647832,0.0557929
16384,128,0.152503,0.0984782,0.112371,0.100185
16384,256,0.229758,0.190549,0.222644,0.194103
16384,512,0.417106,0.369125,0.452132,0.381946
16384,1024,0.780214,0.737177,0.877957,0.754716
16384,2048,1.51431,1.41557,1.7165,1.50164
16384,4096,3.02873,2.75099,3.37936,2.97728
16384,8192,6.0069,5.29686,6.71183,5.9539
16384,16384,11.97,10.4707,13.5084,12.0312
16384,32768,23.9002,20.7927,26.6516,23.7796
16384,65536,47.6878,42.6233,53.1778,47.4322
16384,131072,95.4416,86.1019,106.62,94.7713
16384,262144,191.238,171.577,213.423,189.653
16384,524288,381.889,343.457,426.195,379.811
32768,2,0.515576,0.0266219,0.0499149,0.0216141
32768,4,0.0664651,0.050363,0.0293512,0.02169
32768,8,0.0594371,0.0246272,0.0245329,0.0217809
32768,16,0.0937912,0.0396879,0.0518382,0.0396021
32768,32,0.102886,0.0581299,0.0627789,0.0561321
32768,64,0.154876,0.107752,1.40237,0.123742
32768,128,0.247192,0.193285,0.226479,0.19636
32768,256,0.427818,0.384788,0.467291,0.417364
32768,512,0.809519,0.79251,0.905252,0.811139
32768,1024,1.56648,1.54291,1.74986,1.54359
32768,2048,3.19813,2.85063,3.46892,3.22734
32768,4096,6.36192,5.56591,6.91187,6.23429
32768,8192,13.8532,11.3578,13.9137,12.5942
32768,16384,25.1639,22.5696,27.7274,25.1969
32768,32768,50.4383,45.5941,55.5596,50.6302
32768,65536,101.42,91.6305,109.957,99.927
32768,131072,201.416,181.538,220.09,200.068
32768,262144,400.496,360.021,438.541,398.712
32768,524288,802.247,722.057,878.128,795.809
65536,2,0.492004,0.043314,0.086354,0.042213
65536,4,0.0884718,0.0444432,0.0446622,0.0394151
65536,8,0.0766681,0.0878988,0.0726441,0.0405701
65536,16,0.139661,0.0730301,0.0998389,0.0746519
65536,32,0.158096,0.107674,0.1271,0.11239
65536,64,0.283864,0.210552,0.245518,0.227075
65536,128,0.440003,0.389256,0.47908,0.420509
65536,256,0.833559,0.853193,1.03393,0.90661
65536,512,1.70064,1.70897,1.91388,1.71736
65536,1024,3.15132,2.97989,3.83212,3.43963
65536,2048,7.52217,6.12495,7.54782,6.81801
65536,4096,13.5968,12.6422,15.2247,13.8738
65536,8192,27.6083,24.93,30.0256,27.3064
65536,16384,55.0931,50.4817,59.7014,54.5218
65536,32768,110.846,99.6344,119.693,108.392
65536,65536,218.325,199.365,238.899,216.853
65536,131072,440.209,404.038,480.802,437.115
65536,262144,887.931,809.967,966.569,872.418
65536,524288,1758.75,1605.5,1916.74,1744.1
131072,2,0.593564,0.0866009,0.093036,0.0783552
131072,4,0.142804,0.0738442,0.0861011,0.0755942
131072,8,0.118226,0.541935,0.145453,0.081584
131072,16,0.250286,0.143539,0.167109,0.158705
131072,32,0.317005,0.219971,0.254552,0.225858
131072,64,0.513973,0.427892,0.511923,0.462698
131072,128,0.919323,0.817822,0.957225,0.857462
131072,256,1.75163,1.56511,1.9161,1.68685
131072,512,3.31237,3.05082,3.7304,3.34513
131072,1024,6.81779,6.04999,7.38081,6.57263
131072,2048,13.7222,11.986,14.5973,13.1046
131072,4096,26.7441,24.3002,29.0772,26.1656
131072,8192,53.5192,48.7259,58.3532,52.6237
131072,16384,107.176,96.981,116.352,105.036
131072,32768,213.424,193.553,231.828,209.55
131072,65536,427.425,388.505,466.714,418.747
131072,131072,851.543,774.67,930.402,839.97
131072,262144,1689.82,1539.23,1854.38,1668.34
131072,524288,3400.71,3085.14,3699.42,3243.4
262144,2,0.676215,0.61619,0.649726,0.758882
262144,4,0.628214,0.612141,0.520326,0.148363
262144,8,0.662831,0.71584,0.353339,0.148743
262144,16,0.787652,0.29118,0.32862,0.29754
262144,32,1.14059,0.430341,0.511695,0.451782
262144,64,1.4915,0.85549,0.997157,0.869655
262144,128,2.36425,1.49111,1.81944,1.59154
262144,256,3.85834,2.93117,3.58467,3.16881
262144,512,7.02701,5.72286,7.03119,6.22031
262144,1024,13.3991,11.5258,13.9207,12.4189
262144,2048,26.1411,23.1459,27.6771,24.7428
262144,4096,51.6229,46.3736,55.3665,49.4297
262144,8192,102.702,91.5689,110.728,98.462
262144,16384,203.971,183.034,220.686,196.934
262144,32768,407.025,366.873,441.174,393.723
262144,65536,813.582,738.454,883.111,787.674
262144,131072,1626.72,1477.1,1765.92,1576.71
262144,262144,3252.84,2941.69,3523.04,3148.58
262144,524288,6511.2,5895.5,7037.13,6281.54
524288,2,0.859469,0.763649,0.797682,0.344978
524288,4,0.841892,1.04135,0.592746,0.754735
524288,8,0.929405,1.04037,0.495859,0.320972
524288,16,1.50752,0.610593,0.722198,0.607107
524288,32,1.76393,0.880947,1.01167,0.873874
524288,64,2.63963,1.66281,2.00083,1.77257
524288,128,4.21569,2.99189,3.73172,3.22215
524288,256,7.40699,5.97938,7.34335,6.43825
524288,512,14.0182,11.7859,14.227,12.5431
524288,1024,26.4952,23.1472,27.9333,24.772
524288,2048,52.0561,46.2603,55.4323,49.4259
524288,4096,102.845,92.0181,111.037,98.7001
524288,8192,204.672,184.87,221.417,197.565
524288,16384,409.094,372.473,441.949,394.661
524288,32768,816.454,741.883,886.985,790.118
524288,65536,1631.87,1485.24,1773.66,1581.18
524288,131072,3265.17,2968.14,3545.9,3158.68
524288,262144,6517.42,5935.86,7081.39,6315.05
524288,524288,13042.4,11839.4,14174.9,12627.2
1048576,2,1.36236,1.11484,1.21198,1.14296
1048576,4,1.35853,1.19613,0.957306,1.64932
1048576,8,1.45453,1.57138,1.1712,0.989279
1048576,16,2.36917,1.5531,1.83753,1.58465
1048576,32,3.09562,2.24464,2.5873,2.27908
1048576,64,5.63511,4.02334,4.89192,4.61219
1048576,128,9.47888,7.4819,9.26806,8.31639
1048576,256,17.4813,14.8239,18.4438,16.9418
1048576,512,34.5856,28.9612,34.8886,31.0117
1048576,1024,68.9909,57.4051,70.3594,63.235
1048576,2048,135.815,112.321,135.586,122.837
1048576,4096,268.13,231.394,278.482,252.067
1048576,8192,551.475,455.346,553.02,492.623
1048576,16384,1039.58,881.927,1103.53,998.844
1048576,32768,2123.71,1752.55,2150.61,1979.63
1048576,65536,4248.9,3526.69,4294.3,3902.47
1048576,131072,8265.58,7013.92,8636.14,7811.73
1048576,262144,16911.6,14370.1,17219.1,15507.7
1048576,524288,32771,26794.1,33900.8,29830
