Degree,Iteration,No Vector Time,Implicit Time,Intrinsic Time,Intrinsic aligned,LGA,LGAS
1024,262144,6.77026,7.06216,7.59556,5.86656,3.2882,3.38832
1024,524288,13.302,13.1485,15.1339,11.8171,6.54873,6.73577
1024,1048576,26.5158,26.271,30.2037,23.3787,13.0616,13.4424
1024,2097152,52.8955,53.005,60.3203,46.7342,26.0731,26.8511
1024,4194304,105.687,104.965,120.61,93.4358,52.1346,53.6791
1024,8388608,211.227,213.714,241.163,186.855,104.236,107.334
1024,16777216,422.309,419.598,482.256,373.656,208.41,214.621
2048,64,0.0176101,0.0286621,0.019723,0.020574,0.0153071,0.0142341
2048,128,0.0228061,0.024577,0.019688,0.0213679,0.0216731,0.0205881
2048,256,0.042905,0.0499191,0.0308591,0.0298991,0.0255049,0.027379
2048,512,0.074959,0.0837071,0.0791099,0.087093,0.0632499,0.065963
2048,1024,0.0906509,0.158833,0.0755721,0.0641151,0.047404,0.0469611
2048,2048,0.133237,0.286665,0.134996,0.111448,0.0744341,0.0720239
2048,4096,0.540851,0.559967,0.254946,0.204009,0.136189,0.123378
2048,8192,0.481535,0.861347,0.492813,0.389148,0.228267,0.224705
2048,16384,0.938712,2.23545,0.964778,0.752231,0.427522,0.427344
2048,32768,1.73589,2.4736,1.94755,1.48278,0.838349,0.823239
2048,65536,3.40573,4.26597,3.84004,2.93682,1.64547,1.63066
2048,131072,6.6966,6.66558,7.62202,5.85306,3.26482,3.23684
2048,262144,13.1988,13.266,15.1907,11.6797,6.49848,6.46781
2048,524288,26.2814,26.4391,30.3271,23.3381,12.9737,13.1082
2048,1048576,52.4662,53.2757,60.6318,46.6539,25.9238,25.7755
2048,2097152,104.819,108.383,121.205,93.2776,51.8179,51.5175
2048,4194304,209.551,215.568,242.362,186.516,103.578,103.137
2048,8388608,419.182,421.596,486.571,372.981,207.146,206.14
2048,16777216,838.087,844.735,972.883,746.048,414.328,412.461
4096,64,0.018021,0.0363999,0.0182229,0.016723,0.014639,0.0139769
4096,128,0.0255309,0.031325,0.025163,0.0246629,0.020781,0.020897
4096,256,0.0626501,0.0802489,0.0535729,0.0467581,0.045293,0.044292
4096,512,0.150441,0.193002,0.191313,0.178153,0.155648,0.046773
4096,1024,0.127882,0.294963,0.133906,0.106495,0.0743451,0.072311
4096,2048,0.260777,0.742076,0.253278,0.200869,0.128135,0.128328
4096,4096,0.481136,1.1688,0.493648,0.38932,0.240642,0.23424
4096,8192,0.92008,1.90232,1.00672,0.747988,0.467607,0.452523
4096,16384,1.7594,3.29574,1.96426,1.48713,0.901731,0.890585
4096,32768,3.38256,3.65167,3.87888,2.95051,1.79377,1.74953
4096,65536,6.66725,6.61083,7.71538,5.8846,3.5665,3.48602
4096,131072,13.2563,13.7699,15.3708,11.7467,7.11485,6.96418
4096,262144,26.3887,27.0472,30.704,23.4736,14.2102,13.904
4096,524288,52.7183,52.9955,61.3441,46.9562,28.3943,27.796
4096,1048576,105.26,105.666,122.645,93.8589,56.6946,55.6011
4096,2097152,210.434,211.537,245.279,187.728,113.339,110.942
4096,4194304,420.686,422.187,490.327,375.5,226.781,222.17
4096,8388608,841.228,843.758,980.694,755.305,452.529,443.92
4096,16777216,1682.33,1698,1957.69,1502.1,906.682,889.962
8192,64,0.02424,0.035703,0.0257951,0.0222399,0.016224,0.016913
8192,128,0.0386499,0.0485399,0.0432721,0.0375559,0.0268809,0.0270731
8192,256,0.104545,0.138782,0.0858119,0.0779001,0.0590189,0.0717609
8192,512,0.165219,0.299852,0.139706,0.120674,0.072163,0.074678
8192,1024,0.404808,0.541759,0.265894,0.227903,0.12928,0.135852
8192,2048,0.475455,0.811248,0.523639,0.443575,0.250814,0.268797
8192,4096,0.923434,1.28534,1.06863,0.881858,0.483652,0.509821
8192,8192,1.745,2.22812,2.08368,1.74552,0.956315,0.99824
8192,16384,3.42662,4.5717,4.12019,3.47422,1.90111,1.98358
8192,32768,6.73871,8.33045,8.19235,6.9324,3.78145,3.95032
8192,65536,13.3512,16.6693,16.3301,13.8501,7.54503,7.8817
8192,131072,26.7455,33.2728,32.6806,27.6893,15.0327,15.7365
8192,262144,52.9925,66.4713,65.3013,55.3709,30.1025,31.4599
8192,524288,105.896,133.07,130.588,110.741,60.1308,62.9005
8192,1048576,211.683,266.174,260.931,221.366,120.287,125.799
8192,2097152,423.23,531.875,522.204,442.934,240.28,251.827
8192,4194304,846.401,1062.91,1044.15,885.593,481.375,503.418
8192,8388608,1692.84,2125.28,2087.92,1771.39,962.017,1006.74
8192,16777216,3385.2,4249.16,4176.97,3542.98,1924.59,2013.38
16384,64,0.0414789,0.105885,0.0447071,0.0393841,0.025707,0.0273749
16384,128,0.0711221,0.116149,0.079782,0.0675931,0.0403239,0.0417939
16384,256,0.131201,0.160186,0.143067,0.121697,0.071268,0.0730261
16384,512,0.255402,0.286508,0.270277,0.23306,0.132249,0.137889
16384,1024,0.478777,0.553991,0.529841,0.443833,0.251082,0.267113
16384,2048,0.95114,1.09289,1.08032,0.88305,0.496596,0.513799
16384,4096,1.80844,2.1042,2.10381,1.74945,0.968403,1.01013
16384,8192,3.44531,4.19959,4.15584,3.48926,1.92766,2.0093
16384,16384,6.85232,8.34631,8.28011,6.94878,3.8346,3.99849
16384,32768,13.4922,16.631,16.4973,13.8797,7.64433,7.98418
16384,65536,26.9214,33.2057,32.9433,27.7431,15.2515,15.9589
16384,131072,53.6987,66.3995,65.8266,55.4595,30.5216,31.8936
16384,262144,107.173,132.648,131.728,110.884,61.0654,63.7747
16384,524288,214.241,265.285,263.412,221.791,122.193,127.576
16384,1048576,433.788,530.573,536.055,444.772,247.916,258.597
16384,2097152,867.305,1060.17,1071.61,889.398,495.964,517.158
16384,4194304,1735.53,2120.39,2139.95,1774.14,976.056,1018.77
16384,8388608,3418.78,4243.87,4122.68,3535.45,1924.68,2010.96
16384,16777216,6764.45,8487.32,8246.45,7070.52,3848.79,4021.72
32768,64,0.073655,0.122769,0.08447,0.0700771,0.0420721,0.043506
32768,128,0.136467,0.189919,0.149453,0.127695,0.072417,0.07671
32768,256,0.255441,0.318548,0.272835,0.236928,0.131616,0.139642
32768,512,0.480906,0.579841,0.526814,0.449575,0.252098,0.267821
32768,1024,0.918808,1.09536,1.06492,0.875364,0.48531,0.501585
32768,2048,1.77717,2.1213,2.08182,1.74705,0.95637,1.00019
32768,4096,3.40488,4.20696,4.0987,3.48066,1.89265,1.98
32768,8192,6.72039,8.3663,8.14744,6.93548,3.76771,3.94279
32768,16384,13.3152,16.644,16.2429,13.8537,7.52441,7.87292
32768,32768,26.5223,33.2113,32.4198,27.6675,15.0294,15.7276
32768,65536,52.9958,66.3444,64.8167,55.3176,30.0469,31.439
32768,131072,105.833,132.622,129.542,110.644,60.0634,62.8602
32768,262144,211.508,265.142,258.979,221.246,120.079,125.667
32768,524288,423.011,530.316,517.992,442.563,240.278,251.341
32768,1048576,845.655,1060.45,1035.78,885.031,480.862,502.717
32768,2097152,1691.28,2120.89,2071.38,1769.96,961.531,1005.43
32768,4194304,3382.58,4241.77,4143.22,3539.96,1923.16,2027.93
32768,8388608,6851.76,8479.97,8428.04,7102.16,3910.71,4079.98
32768,16777216,13703.9,16959.2,16858.3,14202.5,7821.91,8160.25
65536,64,0.139509,0.523263,0.152267,0.129554,0.086356,0.0788261
65536,128,0.27477,0.355383,0.304272,0.252206,0.146314,0.151744
65536,256,0.512294,0.631278,0.555788,0.467474,0.267652,0.281004
65536,512,0.958076,1.12414,1.10752,0.899624,0.51407,0.537444
65536,1024,1.79077,2.18583,2.14225,1.77616,1.00058,1.04231
65536,2048,3.52476,4.25042,4.22655,3.52823,1.99088,2.07267
65536,4096,6.8905,8.41811,8.38514,7.03261,3.96196,4.1237
65536,8192,13.6836,16.8052,16.7231,14.0374,7.91569,8.22224
65536,16384,27.2662,33.4711,33.3772,28.0532,15.7825,16.4237
65536,32768,54.3643,66.8898,66.6931,56.082,31.5752,32.8323
65536,65536,108.638,133.742,133.35,112.161,63.0651,65.6915
65536,131072,217.176,267.295,266.621,224.297,126.148,131.375
65536,262144,429.773,531.384,531.307,444.239,246.218,257.045
65536,524288,859.34,1059.91,1062.75,888.628,492.567,514.056
65536,1048576,1718.72,2119.64,2125.38,1777.21,985.009,1028.26
65536,2097152,3437.27,4239.55,4250.61,3554.26,1969.73,2056.55
65536,4194304,6874.75,8479.44,8501.65,7108.88,3940.45,4113.77
65536,8388608,13748.6,16957.8,16994.7,14193.3,7792.21,8138.54
65536,16777216,27324.1,33931.7,33706.7,28397.2,15692.9,16389.4
