Degree,Iteration,No Vector Time,Implicit Time,Intrinsic Time,Intrinsic aligned,LGA,LGAS
2048,256,0.079574,0.104722,0.0808869,0.0819071,0.0821539,0.082385
2048,512,0.173928,0.196928,0.182738,0.0941949,0.0370941,0.0381539
2048,1024,0.345169,0.348724,0.327002,0.34863,0.309443,0.275269
2048,2048,0.635519,0.535005,0.665818,0.612142,0.557937,0.563246
2048,4096,0.572878,1.29657,0.548413,0.40805,0.232655,0.25058
2048,8192,1.03398,2.12664,1.10134,0.816026,0.469443,0.496155
2048,16384,1.9333,4.73529,2.16374,1.62174,0.921802,0.984893
2048,32768,3.7597,4.73148,4.22379,3.19865,1.79624,1.91166
2048,65536,7.43228,7.41677,8.30158,6.29347,3.5753,3.87115
2048,131072,14.8473,16.0474,16.9431,12.6743,7.08799,7.66151
2048,262144,29.551,30.8483,33.3427,25.327,14.0791,15.3454
2048,524288,58.9119,58.088,66.651,50.7114,28.4308,30.446
2048,1048576,117.873,116.464,132.835,101.206,56.741,60.8186
2048,2097152,235.459,233.638,269.265,205.462,113.206,122.529
2048,4194304,470.712,463.365,532.426,407.198,226.422,244.563
2048,8388608,941.33,925.574,1062.25,811.211,452.673,488.28
2048,16777216,1882.89,1864.64,2141.98,1632.21,905.555,980.533
4096,64,0.0230049,0.0484351,0.02377,0.020581,0.0157341,0.015811
4096,128,0.057733,0.072824,0.056499,0.049324,0.042771,0.042115
4096,256,0.157743,0.159682,0.156007,0.173324,0.149485,0.109453
4096,512,0.137982,0.314851,0.141837,0.113342,0.0700699,0.0693751
4096,1024,0.344229,0.63247,0.273568,0.212552,0.132026,0.13109
4096,2048,0.53958,0.950295,0.541254,0.432385,0.248357,0.245962
4096,4096,1.01884,1.70736,1.10849,0.822861,0.490896,0.500844
4096,8192,1.98612,2.55522,2.17613,1.66361,1.0068,0.991446
4096,16384,3.85269,4.3099,4.28799,3.30813,2.0054,1.97383
4096,32768,7.49079,8.53843,8.61034,6.55485,3.95264,3.89661
4096,65536,14.9308,15.1095,17.1461,13.1414,7.88932,7.82436
4096,131072,29.6147,29.5598,33.7717,26.031,15.715,15.4761
4096,262144,59.1699,58.8287,67.4246,51.8703,30.9293,30.5725
4096,524288,118.421,117.63,134.952,103.944,62.7841,61.9723
4096,1048576,236.425,233.86,269.624,208.797,126.148,124.094
4096,2097152,473.366,470.534,541.219,415.942,249.977,248.078
4096,4194304,945.319,933.979,1083.09,834.448,502.631,493.83
4096,8388608,1890.75,1863.8,2159.28,1681.9,1003.36,985.722
4096,16777216,3781.44,3742.82,4351.05,3338.82,2006.81,1975.99
8192,64,0.0404541,0.0562749,0.045209,0.037593,0.0241001,0.025104
8192,128,0.0714529,0.0901129,0.0784231,0.0669111,0.039422,0.041109
8192,256,0.170773,0.310451,0.150392,0.128903,0.0742431,0.077077
8192,512,0.34001,0.583725,0.295655,0.251689,0.141084,0.150705
8192,1024,0.607994,0.984061,0.580859,0.496108,0.27455,0.288847
8192,2048,1.01249,1.37662,1.17515,0.96575,0.530565,0.554867
8192,4096,2.01592,2.40953,2.33214,1.95369,1.07615,1.11032
8192,8192,3.8572,4.99909,4.63541,3.8798,2.10075,2.18878
8192,16384,7.56956,9.5965,9.15926,7.74395,4.228,4.371
8192,32768,14.9871,19.1918,18.0505,15.2195,8.29955,8.67529
8192,65536,29.8126,38.2004,36.0706,30.4337,16.6128,17.428
8192,131072,59.5245,74.9958,72.1388,60.7903,33.1285,35.0063
8192,262144,118.955,152.868,146.383,122.797,66.5222,69.8721
8192,524288,237.81,303.222,290.268,244.908,133.184,139.526
8192,1048576,475.46,606.986,577.272,486.519,264.874,279.258
8192,2097152,950.933,1205.91,1154.87,977.586,531.987,558.35
8192,4194304,1901.93,2405.24,2326.43,1961.44,1068.48,1114.22
8192,8388608,3805.07,4809,4642.71,3907.57,2131.84,2233.3
8192,16777216,7609.98,9625.42,9280.83,7814.16,4263.12,4460.34
16384,64,0.0722999,0.107677,0.0799219,0.068543,0.044487,0.04101
16384,128,0.145176,0.187925,0.153568,0.129864,0.0761981,0.077805
16384,256,0.271074,0.319307,0.301236,0.25112,0.142394,0.148536
16384,512,0.533995,0.621474,0.593317,0.493204,0.27757,0.290909
16384,1024,1.03429,1.23133,1.19995,0.984482,0.5459,0.574677
16384,2048,2.00286,2.41309,2.36749,1.95637,1.09219,1.13162
16384,4096,3.85738,4.80557,4.68269,3.90102,2.16768,2.25328
16384,8192,7.61451,9.57094,9.32567,7.78878,4.32596,4.50246
16384,16384,15.182,18.8697,18.3597,15.362,8.51897,8.85735
16384,32768,30.2309,38.1553,36.6766,30.7319,16.9536,17.6748
16384,65536,60.2995,76.2558,74.3089,62.209,34.5256,35.9101
16384,131072,120.482,152.652,147.999,123.685,68.6338,70.7591
16384,262144,240.744,299.785,291.648,244.282,135.485,141.414
16384,524288,481.535,601.779,586.242,490.991,272.395,283.298
16384,1048576,962.889,1204.94,1171.24,979.391,542.869,564.016
16384,2097152,1925.78,2411.56,2343.12,1958.77,1090.79,1130.55
16384,4194304,3851.41,4807.37,4675.89,3918.69,2179.73,2258.93
16384,8388608,7702.35,9619.98,9371.25,7850.02,4349.29,4527.71
16384,16777216,15408.7,19263.1,18714.9,15689.6,8701.08,9044.45
32768,64,0.139781,0.180946,0.169666,0.129204,0.07645,0.078784
32768,128,0.272688,0.336117,0.30813,0.25023,0.142897,0.148044
32768,256,0.538419,0.637688,0.605622,0.494732,0.282951,0.288926
32768,512,1.03947,1.21127,1.21216,0.969853,0.545158,0.562568
32768,1024,2.01855,2.39729,2.38804,1.93792,1.10002,1.12366
32768,2048,3.89026,4.77568,4.72226,3.89898,2.15048,2.27114
32768,4096,7.64837,9.47868,9.29179,7.76186,4.23348,4.49804
32768,8192,15.2916,19.0212,18.6007,15.3643,8.52353,8.87523
32768,16384,30.3979,38.0656,37.1523,30.547,17.051,17.7014
32768,32768,60.7012,75.7627,73.6963,61.1935,34.0765,35.5229
32768,65536,121.237,149.508,147.529,122.34,68.4536,71.5339
32768,131072,242.351,300.305,296.264,246.075,136.668,142.435
32768,262144,484.605,600.796,591.712,489.623,272.595,285.133
32768,524288,969.013,1201.41,1182.46,983.208,547.635,569.944
32768,1048576,1938.24,2398.04,2366.8,1973.77,1101.51,1141.99
32768,2097152,3876.12,4799.25,4735.85,3931.04,2185.18,2280.67
32768,4194304,7751.94,9595.45,9471.65,7864.51,4386.56,4560.78
32768,8388608,15503.8,19193,18950.2,15743,8753.1,9115.34
32768,16777216,30964.4,38439.7,37702.5,31449.4,17478.7,18198.5
65536,64,0.27019,0.371027,0.306546,0.249358,0.14083,0.14704
65536,128,0.530821,0.666304,0.608853,0.508835,0.277747,0.286304
65536,256,1.05027,1.25832,1.2145,0.996787,0.548299,0.568417
65536,512,2.01972,2.42974,2.38001,1.9588,1.0915,1.12902
65536,1024,3.87905,4.82531,4.67329,3.89326,2.17619,2.24681
65536,2048,7.59907,9.6006,9.29311,7.78229,4.34182,4.44041
65536,4096,15.0642,18.8884,18.2637,15.3626,8.49813,8.79484
65536,8192,30.1101,37.6517,36.5738,30.779,17.1272,17.5521
65536,16384,60.0439,75.4783,73.674,61.5733,34.3453,35.7478
65536,32768,120.018,151.617,146.484,122.805,68.3743,70.7262
65536,65536,239.994,301.271,293.093,245.96,136.622,140.968
65536,131072,479.724,603.946,584.419,491.533,273.309,282.837
65536,262144,959.394,1204.25,1169.35,982.803,546.485,566.83
65536,524288,1918.19,2409.22,2339.23,1964.29,1089.98,1128.61
65536,1048576,3835.54,4811.75,4688.51,3931.12,2189.37,2257.65
65536,2097152,7671.4,9618.33,9358.05,7845.38,4377.06,4510.15
65536,4194304,15341.9,19247.3,18713.2,15742.2,8779.34,9066.29
65536,8388608,30797.6,38479,37757.7,31490.4,17666.5,18184.1
65536,16777216,61463.8,76991.7,74806.4,62831.6,34871,35978.5
