Degree,Iteration,No Vector Time,Implicit Time,Intrinsic Time,Intrinsic aligned,LGA,LGAS
65536,128,1.00249,1.22991,1.14873,0.968742,0.526793,0.563904
65536,256,2.01224,2.36964,2.26521,1.88401,1.06414,1.10961
65536,512,3.79974,4.61168,4.51314,3.72581,2.09375,2.15922
65536,1024,7.58581,9.16697,8.9415,7.50029,4.15231,4.35425
65536,2048,14.9781,17.9558,17.3401,14.4651,8.13385,8.36711
65536,4096,29.934,35.4371,34.477,29.1818,16.2174,16.7201
65536,8192,59.8389,70.4233,69.0634,58.3657,32.3556,33.4175
65536,16384,119.64,141.253,137.94,116.317,64.8059,67.5286
65536,32768,239.115,281.964,276.325,232.833,129.165,135.085
65536,65536,478.167,563.826,553.418,466.696,260.208,267.791
65536,131072,956.284,1128.6,1107.94,933.97,518.89,536.867
65536,262144,1912.54,2282.16,2220.13,1865.53,1037.94,1069.07
65536,524288,3824.9,4505.43,4430.46,3734.51,2069.38,2141.96
65536,1048576,7652.25,9008.61,8923.17,7508.32,4148.15,4285.11
65536,2097152,15304.2,18022.4,17721.1,14936,8362.51,8701.19
65536,4194304,30832.7,36140.1,35714.2,29943.7,16663.5,17175
65536,8388608,61233.4,72513.2,70755.5,60032.6,33640.7,34598.2
65536,16777216,123503,144870,143158,120456,68005.8,70277.1
