Degree,Iteration,No Vector Time,Implicit Time,Intrinsic Time,Intrinsic aligned,LGA,LGAS
256,64,0.0100179,2.3919,0.00965593,0.00729895,0.00445306,0.00419589
256,128,0.0176581,0.0169369,0.0175811,0.0139431,0.00772297,0.00858004
256,256,0.103656,0.0817589,0.0933751,0.041241,0.0144191,0.014242
256,512,0.0699521,0.0565349,0.06536,0.051176,0.0283459,0.0280321
256,1024,0.136613,0.112123,0.130037,0.101804,0.056935,0.0555681
256,2048,0.261106,0.22326,0.259618,0.206517,0.112271,0.1108
256,4096,0.529779,0.445495,0.518751,0.410718,0.22401,0.22104
256,8192,1.02981,0.894659,1.04965,0.769417,0.427183,0.419715
256,16384,1.9653,1.76184,1.98456,1.53458,0.84477,0.835856
256,32768,3.88416,3.69952,3.93933,3.06722,1.69144,1.69275
256,65536,7.69579,6.78558,7.86915,6.13241,3.38351,3.49134
256,131072,15.3282,13.4622,15.7101,12.269,6.76281,6.85175
256,262144,30.8507,27.2582,31.4117,24.526,13.5348,13.7073
256,524288,61.7133,54.0077,62.8644,49.059,27.0553,27.375
256,1048576,123.282,107.65,125.652,98.1096,54.1117,54.3655
256,2097152,246.152,215.292,251.055,196.349,108.224,109.126
256,4194304,493.11,430.553,502.178,392.514,216.433,217.638
256,8388608,979.033,861.12,1004.25,784.998,433.108,435.119
256,16777216,1972.24,1722.56,2008.63,1569.95,868.049,871.628
512,64,0.0157641,0.014566,0.0159989,0.012492,0.00694602,0.00738491
512,128,0.030767,0.081714,0.0309089,0.024341,0.013408,0.0142651
512,256,0.061051,0.0545149,0.0613121,0.0483529,0.026376,0.0328841
512,512,0.12151,0.10804,0.12641,0.095895,0.052421,0.05582
512,1024,0.256865,0.246774,0.257364,0.20369,0.113634,0.117759
512,2048,0.483485,0.457961,0.488749,0.378534,0.209789,0.239523
512,4096,1.00646,0.912971,0.99419,0.809287,0.441326,0.471696
512,8192,1.96435,1.72147,1.97629,1.63338,0.871759,0.887475
512,16384,3.85297,3.54614,4.04593,3.171,1.669,1.77426
512,32768,7.56429,7.00779,7.93809,6.05782,3.33886,3.54618
512,65536,15.1103,14.1493,15.5744,12.1568,6.67287,7.09311
512,131072,30.1562,27.9893,31.1086,24.3128,13.3489,14.1891
512,262144,60.3027,55.4632,62.1949,48.5934,26.687,28.3737
512,524288,120.621,110.33,125.133,97.212,53.3801,56.8632
512,1048576,241.163,220.182,248.782,195.456,107.798,113.484
512,2097152,482.347,440.789,497.507,388.754,213.511,226.978
512,4194304,964.075,878.77,994.947,777.804,427.075,454.029
512,8388608,1925.53,1758.1,1992.95,1555.62,854.111,908.024
512,16777216,3856.78,3514.98,3983.09,3114.24,1708.2,1816.04
1024,64,0.0304979,0.035761,0.030973,0.0239169,0.0134991,0.0142741
1024,128,0.065909,0.0531541,0.0613921,0.0472229,0.026561,0.0282759
1024,256,0.119119,0.110976,0.121539,0.0939631,0.0527989,0.0555379
1024,512,0.238002,0.209733,0.2434,0.192042,0.10506,0.110737
1024,1024,0.476761,0.423146,0.489408,0.374458,0.209549,0.223226
1024,2048,0.960752,0.839501,0.995838,0.750194,0.41854,0.446632
1024,4096,1.8865,1.67624,1.97067,1.50434,0.836715,0.889167
1024,8192,3.74329,3.41714,3.90905,3.03251,1.67679,1.77301
1024,16384,7.44066,6.69844,7.7878,5.99223,3.35123,3.55139
1024,32768,14.8251,13.3863,15.6078,11.9831,6.69987,7.09852
1024,65536,29.6409,26.7685,31.1313,23.9701,13.3976,14.2244
1024,131072,59.2451,53.7085,62.2333,47.9369,26.7992,28.4349
1024,262144,118.473,107.056,124.57,95.8688,53.6071,56.93
1024,524288,236.907,214.075,249.043,191.722,107.215,113.76
1024,1048576,473.69,428.434,498.114,383.457,214.42,227.352
1024,2097152,947.335,856.302,996.144,766.511,428.827,454.777
1024,4194304,1893.47,1712.7,1992.35,1533.86,858.202,909.58
1024,8388608,3788.97,3428.42,3984.01,3069.25,1715.52,1819.79
1024,16777216,7578.08,6851.59,7968.3,6141.22,3432.09,3643.94
2048,64,0.0598071,0.0542859,0.0610709,0.0469621,0.026272,0.0280899
2048,128,0.118644,0.106319,0.121411,0.0931329,0.0520879,0.052279
2048,256,0.236628,0.211464,0.247282,0.185834,0.103617,0.10422
2048,512,0.475653,0.42175,0.484241,0.370905,0.209634,0.207836
2048,1024,0.946052,0.846836,0.991726,0.74342,0.414602,0.415189
2048,2048,1.86604,1.69087,2.08606,1.49911,0.858591,0.921239
2048,4096,3.70734,3.70495,3.93235,2.96967,1.65452,1.71599
2048,8192,7.38416,6.98128,7.77232,5.93167,3.30186,3.53147
2048,16384,14.7222,13.6263,15.5254,11.8647,6.60615,6.82139
2048,32768,29.4328,27.049,31.0237,23.7314,13.2082,13.64
2048,65536,58.8341,53.9271,62.0356,47.4552,26.4173,27.2842
2048,131072,117.603,107.807,124.053,94.9195,52.8479,54.3819
2048,262144,235.197,215.685,248.102,189.847,105.659,109.162
2048,524288,470.358,431.518,496.386,379.941,212.082,218.928
2048,1048576,940.59,865.309,994.584,759.335,422.635,436.57
2048,2097152,1880.84,1725.21,1984.48,1519.1,845.381,875.001
2048,4194304,3762.71,3450.69,3973.11,3037.96,1690.75,1748.74
2048,8388608,7524.94,6901.38,8165.02,6084.29,3381.57,3498.34
2048,16777216,15050.7,13896.5,15888.3,12150.8,6766.56,6996.75
4096,64,0.12509,0.335713,0.122699,0.0951591,0.059116,0.055114
4096,128,0.23842,0.212416,0.245985,0.193622,0.1176,0.109604
4096,256,0.475868,0.429865,0.494208,0.378491,0.235108,0.230565
4096,512,0.959208,0.844788,1.00596,0.759395,0.471476,0.456262
4096,1024,1.87545,1.69669,1.98921,1.51915,0.939696,0.872918
4096,2048,3.73793,3.38578,3.95376,3.03198,1.87124,1.78545
4096,4096,7.4303,6.7702,7.89642,6.07161,3.75782,3.49827
4096,8192,14.8198,13.5381,15.7715,12.1359,7.50374,7.01633
4096,16384,29.5844,27.077,31.5363,24.2545,15.022,14.3945
4096,32768,59.0894,54.4132,62.9521,48.512,30.0691,28.6022
4096,65536,118.133,108.166,125.869,97.0087,60.0709,57.006
4096,131072,236.297,216.458,251.759,194.024,120.126,113.921
4096,262144,472.355,432.653,503.557,388.054,240.35,228.185
4096,524288,944.753,865.749,1007.08,775.828,480.643,456.079
4096,1048576,1889.54,1733.61,2017.02,1551.86,961.114,913.327
4096,2097152,3778.71,3462.45,4028.07,3097.53,1922.39,1826.33
4096,4194304,7557.65,6925.38,8070.4,6204.01,3845.15,3650.11
4096,8388608,15115.1,13851,16118.2,12415.9,7690.86,7298.21
4096,16777216,30231.1,27706.7,32236.9,24835.5,15385.8,14602.3
8192,64,0.27904,0.357064,0.276255,0.240852,0.133226,0.132852
8192,128,0.517161,0.769085,0.566475,0.479021,0.267955,0.266073
8192,256,1.07972,1.09349,1.09794,0.941932,0.504967,0.506784
8192,512,2.03909,2.38391,2.14958,1.88021,1.06469,1.01058
8192,1024,4.11522,4.56574,4.31502,3.63154,2.00005,2.0054
8192,2048,8.10135,8.95676,8.38121,7.25664,3.99456,4.00102
8192,4096,16.1166,17.8758,16.528,14.5028,7.98617,8.00539
8192,8192,32.191,35.7234,33.2766,29.0339,15.9715,16.0181
8192,16384,64.4456,70.3968,66.2266,57.959,32.0807,32.8108
8192,32768,128.843,140.312,132.762,115.754,64.3383,64.4014
8192,65536,257.212,279.821,265.691,232.356,128.338,128.833
8192,131072,514.539,559.773,532.236,464.516,255.466,258.06
8192,262144,1028.96,1117.92,1062.71,928.954,511.789,512.522
8192,524288,2057.52,2237.44,2125.88,1857.96,1023.02,1025.72
8192,1048576,4115.52,4471.71,4368.84,3716.7,2049.06,2055.2
8192,2097152,8229.91,8944.48,8511.51,7440.56,4091.61,4101.04
8192,4194304,16466.6,17895.3,16976.4,14865,8195.16,8214.68
8192,8388608,32925.7,35784.1,34005.6,29756.2,16370.8,16447.8
8192,16777216,65851.3,71560.8,68191.9,59521.8,32979.4,32883.2
