Degree,Iteration,No Vector Time,Implicit Time,Intrinsic Time,Intrinsic aligned,LGA,LGAS
512,16777216,1923.98,1733.28,2014.88,1559.89,855.336,926.78
1024,64,0.040952,0.051826,0.0418289,0.0418019,0.034007,0.039314
1024,128,0.076377,0.0901479,0.0694599,0.0733099,0.062518,0.063786
1024,256,0.162798,0.143351,0.145433,0.141225,0.130058,0.132992
1024,512,0.302045,0.340318,0.282181,0.0985811,0.0566231,0.057146
1024,1024,1.08832,0.960582,1.01822,0.351784,0.11264,0.112629
1024,2048,1.18645,1.39049,1.1378,1.21937,1.00515,1.02961
1024,4096,4.27803,3.82543,4.08434,2.92137,2.15636,0.457351
1024,8192,3.78016,5.51726,1.99412,1.5285,0.844952,0.846553
1024,16384,3.73636,4.45627,3.95915,2.9731,1.75392,1.67265
1024,32768,7.45696,6.86737,7.93378,6.06393,3.35897,3.38234
1024,65536,14.8662,13.6544,15.5996,11.795,6.71523,6.75897
1024,131072,29.6981,28.4582,31.486,24.1149,13.4241,13.4988
1024,262144,59.2672,77.122,62.1511,47.1599,26.84,26.3415
1024,524288,118.632,170.598,125.923,96.4436,53.6687,53.9868
1024,1048576,236.91,341.393,248.218,188.801,107.333,107.398
1024,2097152,474.403,432.285,504.689,386.296,214.82,216.015
1024,4194304,947.651,863.891,994.543,755.659,429.37,426.082
1024,8388608,1897.36,1727.27,2020.55,1545.08,860.124,867.764
1024,16777216,3790.15,3443,3996.39,3023.53,1718.34,1705.11
2048,64,0.0985491,0.106274,0.093661,0.075791,0.062868,0.0623851
2048,128,0.188034,0.19398,0.160936,0.10851,0.0299749,0.0303221
2048,256,0.638589,0.551167,0.502546,0.103179,0.0616911,0.0630571
2048,512,0.657636,0.820411,0.5967,0.192232,0.108636,0.114893
2048,1024,0.758415,1.00847,0.744662,0.763868,0.618231,0.61116
2048,2048,3.64647,2.9853,1.31476,0.772631,0.455573,0.449534
2048,4096,1.88547,2.10924,2.00404,1.50434,0.836727,0.903375
2048,8192,3.72349,5.98723,3.9495,2.98627,1.73808,1.79197
2048,16384,7.39084,9.29379,7.8683,5.96909,3.47224,3.62016
2048,32768,41.6609,43.5355,34.2498,12.234,6.65125,7.02245
2048,65536,29.419,36.519,31.4955,23.9678,13.8777,14.2815
2048,131072,106.319,94.5187,88.1764,47.7648,27.8229,28.5534
2048,262144,117.728,124.652,125.699,95.9804,53.1268,56.2403
2048,524288,235.15,216.02,251.449,190.725,111.154,114.313
2048,1048576,470.163,576.632,502.145,381.658,222.119,227.628
2048,2097152,941.632,871.772,1005.95,769.092,425.393,448.195
2048,4194304,1880.87,1728.67,2008.24,1529.55,888.851,914.632
2048,8388608,3761.64,3461.32,4016.73,3052.06,1775.97,1830.08
2048,16777216,7532.33,7049.29,8047.53,6151.69,3402.78,3586.11
4096,64,0.066621,0.10922,0.067,0.0533119,0.0376719,0.0380879
4096,128,0.298759,0.34277,0.289941,0.288582,0.311666,0.310629
4096,256,0.750368,0.852986,0.691958,0.734172,0.595818,0.581844
4096,512,1.17596,1.65223,0.513746,0.387673,0.231524,0.229621
4096,1024,1.65028,2.619,1.04361,0.7863,0.470976,0.463176
4096,2048,8.62695,7.73948,1.97753,1.54296,0.942628,0.904509
4096,4096,3.74383,6.1128,4.04864,3.07301,1.82423,1.79122
4096,8192,7.47113,7.07599,7.82884,6.093,3.64982,3.56778
4096,16384,14.8833,16.0781,15.6281,12.0912,7.27217,7.16979
4096,32768,29.6414,102.377,31.2339,24.5096,14.6008,14.3087
4096,65536,59.2293,54.836,62.5037,48.4025,29.1026,28.5383
4096,131072,118.411,251.199,125.075,96.9189,58.2486,58.8908
4096,262144,236.76,218.219,250.161,193.646,117.708,114.216
4096,524288,473.493,438.624,499.922,387.785,232.826,228.063
4096,1048576,946.968,1010.1,998.623,774.673,467.813,456.724
4096,2097152,1893.88,1744.3,1997.44,1547.31,933.242,911.988
4096,4194304,3787.69,3574.52,4059.11,3094.66,1859.51,1823.21
4096,8388608,7575.48,6974.25,8009.81,6220.79,3805.92,3690.41
4096,16777216,15148.8,13977.1,16097.6,12508.5,7612.79,7378.02
8192,64,0.131071,0.197152,0.14551,0.119263,0.0725771,0.070729
8192,128,0.255916,0.349972,0.280001,0.24479,0.129005,0.133489
8192,256,0.492061,1.04157,0.545861,0.451553,0.253029,0.266383
8192,512,0.991297,1.61512,1.11057,0.903216,0.510421,0.523264
8192,1024,1.93288,2.37581,2.18306,1.79737,1.00384,1.04555
8192,2048,3.84794,4.41706,4.38175,3.5908,2.01032,2.09355
8192,4096,7.64562,8.53007,8.63834,7.15782,3.98471,4.15017
8192,8192,15.2881,17.1224,17.4919,14.3286,8.02291,8.33983
8192,16384,30.4193,34.4769,34.5415,28.6105,15.9131,16.6401
8192,32768,61.0428,68.3464,69.6051,57.332,32.0892,33.3879
8192,65536,121.52,136.149,138.152,114.445,63.5938,66.4378
8192,131072,244.078,272.917,278.47,229.089,128.386,133.854
8192,262144,485.977,543.691,552.697,457.424,253.925,265.271
8192,524288,975.555,1092.39,1146.64,943.341,527.444,550.926
8192,1048576,1943.76,2172.11,2214.48,1835.59,1017.8,1063.94
8192,2097152,3902.59,4368.41,4454.93,3669.94,2052.38,2141.54
8192,4194304,7774.99,8687.8,8838.93,7324.55,4068.72,4246.28
8192,8388608,15605.4,17465.3,17722.9,14649,8217.8,8565.75
8192,16777216,31094.8,34750.2,34936.8,29239.6,16264.2,16999.8
16384,64,0.255749,0.388722,0.27422,0.242836,0.132364,0.137683
16384,128,0.52681,0.579691,0.584557,0.471782,0.265312,0.279739
16384,256,0.981246,1.13766,1.11114,0.919209,0.501029,0.527838
16384,512,1.93574,2.17866,2.1402,1.84104,0.992696,1.04374
16384,1024,3.80181,4.36484,4.22206,3.58194,1.97398,2.02174
16384,2048,7.48917,8.79963,8.34502,7.12069,3.87788,4.07854
16384,4096,14.9227,17.0839,16.7346,14.2137,7.77899,8.10039
16384,8192,29.7593,34.0445,33.3617,28.5181,15.4549,16.135
16384,16384,61.7968,68.4273,70.7021,57.4366,32.4785,33.8094
16384,32768,120.362,136.163,135.652,114.692,62.885,65.473
16384,65536,237.589,273.616,265.387,227.363,123.942,129.289
16384,131072,475.23,544.384,536.928,455.182,247.244,258.389
16384,262144,974.727,1093.18,1106.55,915.235,512.679,532.979
16384,524288,1925.21,2181.02,2201.03,1824.58,1010.47,1048.15
16384,1048576,3800.97,4351.58,4281.73,3644.65,1982.1,2066.22
16384,2097152,7697.77,8713.52,8611.13,7296.8,4021.58,4200.98
16384,4194304,15205.5,17508.5,16894,14549.4,7914.81,8276.68
16384,8388608,30810.1,34978.1,34671.8,29245.8,16128.2,16833.4
16384,16777216,62402.1,69914.5,70349.4,58605.1,32609.9,34143.4
32768,64,0.513903,0.626852,0.551228,0.473392,0.253703,0.266177
32768,128,1.01593,1.18995,1.15537,0.944013,0.527593,0.555115
32768,256,2.02756,2.28502,2.21179,1.87831,1.00194,1.07021
32768,512,3.8092,4.50952,4.54402,3.66784,1.99566,2.08592
32768,1024,7.51516,8.89652,8.85166,7.31778,3.98406,4.16425
32768,2048,15.1101,17.8446,17.7664,14.6633,8.08835,8.44908
32768,4096,29.9764,35.4021,34.8506,29.3077,16.0417,16.8018
32768,8192,59.4896,68.6168,67.4947,57.093,31.1696,32.5737
32768,16384,120.437,136.98,137.853,114.204,62.9898,65.7128
32768,32768,242.417,273.877,277.62,228.671,127.144,133.191
32768,65536,475.528,545.208,546.394,456.071,247.443,259.476
32768,131072,957.343,1090.31,1103.31,911.623,499.193,521.547
32768,262144,1938.27,2183.05,2202.77,1830.22,1015.47,1059.43
32768,524288,3902.18,4373.87,4470.12,3667.07,2050.67,2135.22
32768,1048576,7840.58,8730.74,8958.78,7329.59,4054.48,4230.4
32768,2097152,15300,17427.2,17231.2,14582.5,7974.07,8342.42
32768,4194304,30834.6,34903.9,35119.5,29359.6,16115.5,16936.4
32768,8388608,61944.6,69738.2,70573.5,58458,32547.7,33651.8
32768,16777216,121725,139631,137816,116619,65097.6,68343.5
65536,64,0.987055,1.20096,1.09033,0.92345,0.520408,0.535237
65536,128,1.96562,2.39103,2.20495,1.80092,1.03682,1.06646
65536,256,3.85167,4.48083,4.34062,3.5657,1.98059,2.06078
65536,512,7.62153,9.0157,8.78057,7.45184,4.1551,4.32969
65536,1024,15.1055,17.9834,17.3949,14.2733,7.93336,8.22342
65536,2048,30.0361,34.3155,33.8212,28.4616,15.7333,16.3736
65536,4096,60.2568,68.3038,68.364,56.9925,31.5729,32.9105
65536,8192,121.926,136.992,136.951,114.349,64.1715,66.6836
65536,16384,240.736,272.937,271.601,228.025,126.214,131.717
65536,32768,479.894,545.923,540.656,455.91,251.944,262.398
65536,65536,956.784,1092.6,1080,912.017,501.607,522.778
65536,131072,1925.7,2186.46,2179.09,1824.46,1011.3,1052.51
65536,262144,3851.94,4363.91,4340.27,3650.84,2022,2104.6
65536,524288,7750.75,8846,8732.92,7323.7,4078.54,4241.58
65536,1048576,15349.1,17461,17165.8,14574.6,8064.08,8387.52
65536,2097152,30731,35032.7,34681.8,29195.5,16182.5,16851.2
65536,4194304,61435.1,69897.3,69064.3,58436.8,33358.8,34156.3
65536,8388608,123397,139879,140800,117011,64854.2,67394.9
65536,16777216,246716,279673,276322,234561,130166,134407
