Degree,Iteration,No Vector Time,Implicit Time,Intrinsic Time,Intrinsic aligned,LGA,LGAS
1024,4194304,22032.9,5498.14,7201.91,5672.89,2747.11,3446.03
1024,8388608,43780.7,10997.5,14398.2,11462,5509.85,6891.63
1024,16777216,87645.8,21975.4,28901.9,22737.4,11026.5,13787.3
2048,64,0.746334,0.227758,0.241618,0.191419,0.095849,0.117369
2048,128,1.45308,0.363577,0.469697,0.376717,0.181909,0.225589
2048,256,2.82365,0.711924,0.948342,0.753384,0.410027,0.442996
2048,512,5.58635,1.4263,1.9141,1.46512,0.721084,0.894033
2048,1024,11.2742,2.75686,3.7484,2.96959,1.40967,1.77191
2048,2048,22.7036,5.72215,7.44496,5.92255,2.81536,3.52355
2048,4096,43.8691,11.3856,13.9955,11.0901,5.30198,6.61503
2048,8192,84.7093,21.7099,27.8357,22.4456,11.2189,13.2103
2048,16384,171.604,43.6308,55.6761,44.096,22.1933,26.5018
2048,32768,341.809,86.6466,111.545,88.7328,42.2001,53.319
2048,65536,688.237,173.519,225.121,177.229,83.8562,104.886
2048,131072,1360.3,339.096,444.976,354.047,167.329,218.498
2048,262144,2726.61,681.964,906.318,705.711,334.845,421.53
2048,524288,5475.26,1366.35,1784.56,1418.56,678.288,839.75
2048,1048576,10938.9,2795.86,3633.3,2840.78,1357.19,1698.93
2048,2097152,21874.4,5482.54,7167.12,5690.29,2686.17,3382.2
2048,4194304,43678.8,10915.5,14321.3,11334.5,5396.56,6760.59
2048,8388608,87443.5,21888.1,28685.4,22670.9,10780,13544
2048,16777216,174896,43677.9,57315.8,45425.2,21539,27008.9
4096,64,1.39598,0.401007,0.486626,0.400407,0.188909,0.236218
4096,128,2.84203,0.709964,0.980402,0.717744,0.389127,0.463996
4096,256,5.58385,1.45675,1.89529,1.42915,0.731184,0.920222
4096,512,11.15,2.80698,3.68379,2.86038,1.47052,1.7951
4096,1024,21.6235,5.70792,7.27077,5.43355,2.80307,3.5492
4096,2048,42.5315,11.3416,14.4809,10.7723,5.55673,6.98349
4096,4096,85.0545,22.1632,28.8615,21.575,11.4964,14.0302
4096,8192,170.54,43.7058,57.9951,42.8581,21.6509,27.4871
4096,16384,339.711,86.9558,115.145,85.9164,44.4757,55.1173
4096,32768,687.439,176.082,232.392,171.961,86.8869,109.838
4096,65536,1363.89,347.053,474.415,342.871,176.397,228.271
4096,131072,2726.09,696.8,936.389,687.638,346.493,442.281
4096,262144,5500.87,1393.7,1849.72,1382.73,698.01,883.497
4096,524288,10953.9,2782.81,3735.39,2755.62,1391.49,1792.95
4096,1048576,21855.4,5583.11,7396.49,5531.91,2797.47,3522.98
4096,2097152,43946.9,11137.4,14833.3,11045,5579.85,7120.63
4096,4194304,87812.5,22269.3,29819.4,22060.3,11201,14142.7
4096,8388608,175139,44541.1,59416.1,44452.6,22392.4,28287.1
4096,16777216,349997,89246.7,118729,88444.9,44741.3,56686.8
8192,64,2.83435,0.908923,1.20655,0.866423,0.504686,0.619005
8192,128,5.68927,1.64624,2.34792,1.6641,0.885173,1.28418
8192,256,11.0464,3.33299,4.41733,3.28489,1.78973,2.38907
8192,512,21.6755,6.49929,8.84331,6.35304,3.55538,4.66625
8192,1024,43.5517,12.9204,17.5143,12.6932,6.84194,9.25395
8192,2048,85.6647,25.2359,34.7897,25.3752,13.8325,18.4967
8192,4096,170.858,49.7729,69.854,50.4968,26.8999,36.8169
8192,8192,351.312,99.3114,143.378,101.388,53.4615,74.0625
8192,16384,685.688,198.784,278.65,201.03,110.232,147.248
8192,32768,1367.55,398.152,570.551,403.246,216.783,295.287
8192,65536,2752.76,791.345,1115.43,807.531,430.326,588.371
8192,131072,5487.75,1593.42,2236.72,1615.7,860.456,1190.04
8192,262144,10997.4,3193.44,4473.01,3242.49,1736.5,2372.61
8192,524288,21990.3,6347.11,8949.57,6487.53,3470.46,4737.26
8192,1048576,44012.5,12743.1,17920.4,13010.2,6949.99,9458.79
8192,2097152,88005.8,25583.1,35847.8,25913.9,13870,18940.4
8192,4194304,176343,50846.9,71680.7,51857.5,27636.6,37900.4
8192,8388608,352593,101803,143594,104317,55200.4,75869.4
8192,16777216,705067,203646,287155,207389,111021,151661
16384,64,5.69022,1.71203,2.31212,1.70342,0.937873,1.20325
16384,128,11.0617,3.30495,4.42804,3.25264,1.56166,2.43092
16384,256,21.7508,6.47289,8.73946,6.29443,3.54009,4.67845
16384,512,42.868,12.8597,18.0514,12.6026,6.48279,9.26216
16384,1024,85.3905,25.1845,34.7698,24.9806,13.6084,18.3634
16384,2048,170.926,49.9494,69.653,49.9002,26.932,36.6552
16384,4096,344.97,99.1018,144.405,101.49,54.0042,73.358
16384,8192,682.958,197.501,278.4,199.003,107.898,147.379
16384,16384,1369.79,396.766,565.887,399.659,214.217,294.07
16384,32768,2747.27,797.874,1113.8,799.757,430.157,586.528
16384,65536,5491.38,1588.51,2234.77,1597.38,862.379,1185.6
16384,131072,10995.2,3161.48,4455.77,3209,1734.49,2347.86
16384,262144,21993,6342.53,8928.08,6439.45,3456.13,4719.56
16384,524288,43992.1,12663.5,17902.5,12854.4,6892.68,9423.67
16384,1048576,87973.9,25429.2,35715.1,25863.4,13841,18856.4
16384,2097152,176230,50739.7,71482.4,51381.6,27494,37918.6
16384,4194304,352270,101861,143123,102751,55027.7,75598.2
16384,8388608,703967,202953,286002,205370,110060,151445
16384,16777216,1.4085e+06,406508,572077,410572,221226,302379
32768,64,11.0401,3.36099,4.38571,3.43092,1.80601,2.37771
32768,128,21.5615,6.55704,8.73659,6.34195,3.42505,4.70498
32768,256,42.8367,13.0222,17.4571,12.942,7.26925,9.22699
32768,512,86.7906,25.2955,35.1408,25.0559,13.4372,18.4539
32768,1024,170.851,50.717,69.238,50.2802,27.6377,37.5774
32768,2048,342.187,99.1184,138.766,102.155,54.8248,75.195
32768,4096,683.289,198.723,283.292,201.657,107.634,153.039
32768,8192,1370.65,404.833,565.82,401.229,216.629,297.778
32768,16384,2741.64,798.729,1121.15,808.776,425.751,601.843
32768,32768,5502.71,1600.73,2243.86,1633.04,885.524,1220.5
32768,65536,10986.3,3234.08,4513.23,3247.11,1777.95,2438.22
32768,131072,22045.2,6393.83,8994.78,6506.83,3570.38,4835.48
32768,262144,44027.1,12755.6,18016.6,12909.3,7088.51,9650.84
32768,524288,87948.4,25369,35770.1,25659.4,13867,18953.9
32768,1048576,176046,51672.2,72514.5,51811.6,28729.2,38977.8
32768,2097152,352249,103195,144677,104192,57691.8,78572.8
32768,4194304,703800,204709,287970,206485,112728,154650
32768,8388608,1.40824e+06,411627,577670,414713,228011,310567
32768,16777216,2.81639e+06,872622,1.21896e+06,845421,458993,629023
65536,64,21.9958,6.67231,8.79475,6.74246,3.82743,5.0754
65536,128,43.8335,13.0557,17.545,13.3393,7.5786,9.54117
65536,256,85.6159,25.4956,35.273,25.3846,15.2181,19.0246
65536,512,171.506,50.2264,69.8742,50.2687,30.0506,37.8674
65536,1024,342.745,100.338,139.226,100.859,59.0052,75.7
65536,2048,687.826,200.314,288.207,206.161,123.804,167.665
65536,4096,1377.9,416.292,561.271,410.232,247.258,312.051
65536,8192,2753.91,810.283,1162,828.55,502.56,641.674
65536,16384,5527.34,1630.3,2298.5,1648.77,999.833,1251.76
65536,32768,11024.2,3262.98,4558.55,3310.62,1988.05,2467.57
65536,65536,22072,6532.77,9249.22,6540.05,3957.68,4954.5
65536,131072,44125.4,12954,18507.6,13103.5,7776.67,9975.01
65536,262144,88138.4,26076.9,37196.4,26170.7,15706.4,20166
65536,524288,176505,52149.5,73969.3,52451.2,31145.4,40265.9
65536,1048576,353184,104592,147544,105418,62699.5,79373.7
65536,2097152,706194,208727,296333,210244,124654,160037
65536,4194304,1.41211e+06,419276,592959,422502,252464,320289
65536,8388608,2.82387e+06,831744,1.17267e+06,834026,488818,625812
65536,16777216,5.65034e+06,1.67054e+06,2.36042e+06,1.67905e+06,1.00853e+06,1.27528e+06
