Degree,Iteration,No Vector Time,Implicit Time,Intrinsic Time,Intrinsic aligned,LGA,LGAS
512,262144,182.284,45.2082,59.4495,54.8778,23.9358,29.6106
512,524288,364.454,90.2626,118.973,109.574,47.8375,59.2513
512,1048576,729.318,180.551,237.873,219.23,95.5565,118.358
512,2097152,1458.04,361.071,475.535,438.251,191.067,236.609
512,4194304,2916.43,722.616,951.275,876.985,382.378,473.472
512,8388608,5833.65,1444.1,1902.27,1754.05,768.291,946.661
512,16777216,11664.9,2888.57,3805.24,3507.88,1529.37,1893.29
1024,64,0.128469,0.0471101,0.0512189,0.0446699,0.0402201,0.0395789
1024,128,0.212808,0.063099,0.0803189,0.0680189,0.0442,0.0488501
1024,256,0.377757,0.122009,0.138629,0.113859,0.0659791,0.0892289
1024,512,0.741774,0.199478,0.254558,0.205148,0.11174,0.133369
1024,1024,1.44835,0.390777,0.500776,0.388317,0.200149,0.255398
1024,2048,2.87449,0.743484,0.964213,0.753774,0.389907,0.464986
1024,4096,5.71664,1.45711,1.91647,1.4987,0.745245,0.921143
1024,8192,11.393,2.89158,3.79131,2.97083,1.45407,1.80944
1024,16384,22.7658,5.77314,7.52549,5.91987,2.89359,3.58831
1024,32768,45.4855,11.54,14.9904,11.8029,5.7394,7.14422
1024,65536,90.856,22.9731,29.9293,23.5987,11.4622,14.2897
1024,131072,181.787,45.9142,59.8534,47.1683,22.925,28.5543
1024,262144,363.421,91.8559,119.639,94.2331,45.8023,57.0897
1024,524288,727.425,183.602,239.26,188.545,91.6487,114.116
1024,1048576,1454.54,367.162,478.684,377.159,183.634,228.311
1024,2097152,2908.24,733.728,957.329,753.614,366.804,456.193
1024,4194304,5831.27,1469.89,1915.13,1508.31,733.14,912.534
1024,8388608,11648.4,2937.02,3829.42,3016.27,1465.58,1825.67
1024,16777216,23269.3,5875.63,7658.28,6039.21,2931.39,3651.53
2048,64,0.201538,0.074469,0.0806189,0.068579,0.042969,0.0490599
2048,128,0.391137,0.107459,0.137939,0.113969,0.065359,0.0760091
2048,256,0.742574,0.197028,0.253368,0.206309,0.109899,0.131609
2048,512,1.45414,0.371177,0.484966,0.403046,0.197178,0.240228
2048,1024,2.86349,0.723744,0.958673,0.769184,0.385107,0.457786
2048,2048,5.74609,1.45126,1.89696,1.49893,0.732244,0.905363
2048,4096,11.4293,2.86438,3.74712,2.97393,1.42369,1.78241
2048,8192,22.736,5.7121,7.46192,5.91849,2.82781,3.56185
2048,16384,45.4332,11.3902,14.9629,11.8193,5.62073,7.03582
2048,32768,90.8625,22.7822,29.8388,23.5983,11.211,14.0546
2048,65536,181.527,45.442,59.6424,47.2108,22.4584,28.08
2048,131072,363.511,90.7398,119.142,94.3269,44.7905,56.2005
2048,262144,726.174,181.448,238.32,188.6,90.0693,112.232
2048,524288,1451.57,362.846,476.728,376.944,179.189,224.448
2048,1048576,2905.99,725.832,953.234,754.829,358.499,449.062
2048,2097152,5818.21,1451.65,1906.94,1509.28,717.038,898.007
2048,4194304,11623.9,2903.39,3812.27,3018.19,1434.83,1796.54
2048,8388608,23234,5814.65,7621.84,6031.79,2867.23,3590.98
2048,16777216,46468.6,11609.5,15242.8,12063.9,5736.81,7182.21
4096,64,0.389657,0.127399,0.148979,0.11705,0.0692101,0.0849101
4096,128,0.741545,0.228228,0.283868,0.205848,0.113049,0.143799
4096,256,1.46556,0.398526,0.515606,0.397207,0.202158,0.260148
4096,512,2.88656,0.778234,1.01748,0.747994,0.394747,0.491857
4096,1024,5.73455,1.54042,2.00236,1.45103,0.747224,0.968152
4096,2048,11.423,3.00376,3.96032,2.87471,1.45646,1.89539
4096,4096,22.7831,5.99736,7.87185,5.69591,2.89689,3.75364
4096,8192,45.5323,11.9129,15.7591,11.3953,5.73472,7.48526
4096,16384,91.4317,23.7827,31.4213,22.7346,11.439,14.9355
4096,32768,181.898,47.5111,62.8064,45.4827,22.8221,29.7646
4096,65536,363.804,94.958,125.555,90.8996,45.6085,59.4789
4096,131072,727.553,189.815,250.954,181.646,91.1255,118.952
4096,262144,1454.65,379.604,502.06,363.342,182.345,238.305
4096,524288,2908.25,759.1,1004.06,725.989,364.156,475.867
4096,1048576,5815.94,1518.06,2006.54,1452.81,728.775,951.588
4096,2097152,11631.3,3036.47,4014.94,2904.9,1456.5,1901.32
4096,4194304,23265.7,6072.45,8033.73,5811.46,2914.43,3802.87
4096,8388608,46537.2,12143.8,16058,11619,5829.36,7613.16
4096,16777216,93077.3,24291.3,32111.9,23245.2,11658.6,15216.5
8192,64,0.756915,0.278578,0.321077,0.243878,0.124109,0.193079
8192,128,1.47564,0.460046,0.618745,0.460626,0.241228,0.329947
8192,256,2.89699,0.853093,1.20361,0.907253,0.421817,0.656785
8192,512,5.79285,1.69306,2.39522,1.77883,0.835533,1.26512
8192,1024,11.503,3.33963,4.67587,3.50491,1.64194,2.48849
8192,2048,22.9044,6.66881,9.28528,7.03505,3.23216,4.95977
8192,4096,45.8229,13.2636,18.6126,13.9798,6.41573,9.88159
8192,8192,91.5549,26.4407,37.1435,27.9228,12.8634,19.772
8192,16384,182.852,52.8664,74.1654,55.7517,25.598,39.464
8192,32768,366.198,105.606,148.222,111.392,51.2626,79.004
8192,65536,731.857,211.218,296.56,223.363,102.803,157.828
8192,131072,1462.26,422.466,592.558,445.973,205.165,315.609
8192,262144,2924.65,845.015,1185.6,891.68,410.506,630.732
8192,524288,5849.22,1689.83,2377.12,1783.49,819.523,1262.67
8192,1048576,11698,3377.84,4741.56,3568.66,1641.62,2526.47
8192,2097152,23399.5,6757.08,9484.02,7136.94,3278.61,5048.67
8192,4194304,46806,13510.4,18965.6,14272.6,6565.95,10096.4
8192,8388608,93599.1,27030.8,37947.9,28543.9,13123.6,20197.8
8192,16777216,187217,54073.5,75883.6,57104.6,26254.3,40389.5
16384,64,1.49544,0.470447,0.615916,0.484996,0.228368,0.350587
16384,128,2.91434,0.885133,1.20142,0.898474,0.436117,0.656435
16384,256,5.79278,1.70117,2.36032,1.78009,0.833393,1.26418
16384,512,11.5001,3.35501,4.66437,3.51103,1.61599,2.49833
16384,1024,22.909,6.66995,9.27385,6.98792,3.21183,4.94503
16384,2048,45.7019,13.2814,18.5206,13.9009,6.43087,9.86018
16384,4096,91.3672,26.4715,36.9755,27.7456,12.7602,19.6941
16384,8192,182.74,52.8285,73.9151,55.4406,25.496,39.333
16384,16384,366.047,105.514,147.804,110.859,51.1434,78.721
16384,32768,730.483,210.946,295.422,221.748,102.694,157.203
16384,65536,1461.72,421.688,590.939,443.553,203.817,314.645
16384,131072,2924.07,844.832,1182.12,886.409,408.011,629.276
16384,262144,5848.51,1688.18,2364.14,1773.8,816.151,1259.05
16384,524288,11706.2,3376.56,4729.47,3547.44,1634.24,2515.98
16384,1048576,23388.7,6748.57,9458.99,7096.16,3263.09,5032.83
16384,2097152,46784.7,13498.1,18946.1,14190.3,6527.67,10065.2
16384,4194304,93590.4,27001.6,37837.3,28386.2,13061.1,20131.2
16384,8388608,187114,54019.5,75663.7,56769.8,26101.3,40265.1
16384,16777216,374264,108004,151316,113518,52202.3,80505.5
32768,64,2.94268,0.928653,1.20511,0.928973,0.456036,0.652805
32768,128,5.79453,1.71731,2.36735,1.79647,0.846993,1.30158
32768,256,11.4963,3.36299,4.70011,3.54575,1.65247,2.5322
32768,512,22.9376,6.67339,9.30195,7.0204,3.23196,4.98793
32768,1024,45.7567,13.2821,18.5312,13.9724,6.45338,9.88506
32768,2048,91.4548,26.4646,37.0248,27.8786,12.8136,19.7642
32768,4096,182.823,52.8143,73.9409,55.6976,25.5395,39.4111
32768,8192,365.851,105.49,148.463,111.34,51.1201,78.7682
32768,16384,731.33,211.048,295.655,222.618,102.16,157.933
32768,32768,1461.98,421.687,591.776,445.306,204.234,314.803
32768,65536,2924.55,843.571,1182.44,890.027,408.143,630.183
32768,131072,5850.71,1687.48,2365.06,1780.72,816.7,1260.18
32768,262144,11699.6,3373.09,4728.74,3562.29,1633.13,2518.51
32768,524288,23410.6,6746.87,9462.47,7125.52,3267.06,5041.58
32768,1048576,46814.2,13494.8,18920.7,14248.8,6531.98,10075.6
32768,2097152,93596,26987.2,37853.7,28515.1,13072.2,20161.9
32768,4194304,187246,54005.6,75684.5,57003.1,26151.5,40309.2
32768,8388608,374521,107964,151411,114003,52279.8,80624.4
32768,16777216,748947,215986,302809,227972,104539,161250
65536,64,5.80334,1.82864,2.46193,1.84348,0.914863,1.35374
65536,128,11.5549,3.40303,4.74878,3.61937,1.77435,2.54105
65536,256,23.0457,6.68754,9.34213,7.14699,3.40919,5.02223
65536,512,45.9458,13.3718,18.6859,14.2324,6.71687,10.0045
65536,1024,91.7544,26.6403,37.7579,28.4273,13.2207,19.946
65536,2048,183.559,53.1253,74.504,56.7879,26.4996,39.838
65536,4096,367.018,105.984,148.736,113.495,53.0331,79.5034
65536,8192,733.983,211.706,297.068,226.676,105.758,158.8
65536,16384,1465.69,423.056,593.93,454.052,210.605,317.455
65536,32768,2933.01,847.37,1188.6,907.964,422.164,635.185
65536,65536,5869.07,1693.8,2376.54,1815.37,844.782,1269.52
65536,131072,11743,3384.97,4754.81,3630.88,1691.12,2542.83
65536,262144,23498.8,6775.65,9509.97,7260.7,3385.24,5082.44
65536,524288,47004.5,13546.5,19013.3,14515,6751.54,10162.6
65536,1048576,93935.2,27076,38031.5,29029.9,13531.1,20323.2
65536,2097152,187932,54195.6,76076.4,58070.1,27039.7,40659.4
65536,4194304,375819,108345,152104,116118,54063.6,81296.9
65536,8388608,751625,216753,304269,232260,108123,162601
65536,16777216,1.50297e+06,433352,608552,464495,216277,325203
