Degree,Iteration,No Vector Time,Implicit Time,Intrinsic Time,Intrinsic aligned,LGA,LGAS
256,65536,0.662459,0.668572,0.74855,0.705529,0.203057,0.201733
256,131072,1.27866,1.27368,1.39494,1.32597,0.301016,0.288587
256,262144,2.53956,2.52647,2.77772,2.67544,0.464093,0.470896
256,524288,4.96946,4.9541,5.3625,5.18493,0.822906,0.827854
256,1048576,9.85184,9.80738,10.6831,10.2747,1.50878,1.54104
256,2097152,19.7908,19.7191,21.092,20.4872,2.9072,2.95977
256,4194304,39.6161,39.4048,42.3969,40.3175,5.85232,8.03339
256,8388608,70.3957,68.6152,74.582,69.8307,11.2736,11.4713
256,16777216,232.173,228.426,240.173,235.658,22.4166,22.4792
512,64,0.0144882,0.0160134,0.0157418,0.0168781,0.0321594,0.0157864
512,128,0.0194323,0.0202802,0.0191516,0.0369361,0.0336332,0.0207993
512,256,0.0358574,0.0451902,0.0512842,0.0510098,0.0412151,0.0384954
512,512,0.0538405,0.059311,0.0827752,0.0559002,0.0577276,0.057606
512,1024,0.0670479,0.0743058,0.101269,0.0766903,0.0726959,0.0726044
512,2048,0.100988,0.103856,0.115717,0.116801,0.0894013,0.0942646
512,4096,0.17968,0.176479,0.197749,0.18265,0.114724,0.104223
512,8192,0.312896,0.319381,0.34284,0.328894,0.117055,0.123733
512,16384,0.613646,0.608636,0.616149,0.624108,0.145812,0.142
512,32768,1.1728,1.15684,1.20376,1.2061,0.188974,0.186683
512,65536,2.31555,2.28142,2.39025,2.3619,0.292505,0.27302
512,131072,4.50176,4.49959,4.74139,4.61592,0.45923,0.443019
512,262144,9.53465,8.77629,9.60623,9.22903,0.842639,0.836857
512,524288,17.5821,18.1987,18.6081,18.6703,2.18976,1.55493
512,1048576,35.9211,35.9389,37.51,37.366,2.84773,2.84324
512,2097152,63.2743,64.0601,66.2401,65.3107,5.60038,5.38908
512,4194304,129.48,129.792,133.161,133.145,11.0827,10.658
512,8388608,298.078,301.52,318.117,316.179,22.2678,23.1653
512,16777216,702.828,657.493,709.582,709.54,44.3529,43.185
1024,64,0.0152949,0.0192394,0.0153303,0.0322037,0.0258864,0.0170966
1024,128,0.0196045,0.0238524,0.0207361,0.0213197,0.0271589,0.0189853
1024,256,0.0371566,0.038479,0.0407146,0.0425216,0.0372536,0.0393443
1024,512,0.0526209,0.0563588,0.0609321,0.0651405,0.0569923,0.057374
1024,1024,0.0895768,0.0916243,0.0997824,0.0905583,0.0733742,0.074015
1024,2048,0.161887,0.164353,0.178661,0.165278,0.0908149,0.087029
1024,4096,0.303385,0.311441,0.323561,0.313445,0.100172,0.104296
