Degree,Iteration,No Vector Time,Implicit Time,Intrinsic Time,Intrinsic aligned,LGA,LGAS
512,262144,3.549,3.7369,4.17764,3.43267,1.73838,1.69684
512,524288,7.071,7.47168,8.29798,6.84901,3.46482,3.37101
512,1048576,14.1532,15.156,16.5179,13.6765,6.89119,6.71987
512,2097152,28.2123,29.9403,32.9857,27.3644,13.7572,13.4127
512,4194304,89.4054,92.8367,100.941,98.0672,27.5615,26.5032
512,8388608,180.806,185.399,201.049,195.917,55.1168,53.0028
512,16777216,425.721,428.4,463.675,449.548,109.912,106.189
1024,64,0.00990891,0.00961968,0.0111498,0.00974397,0.00961795,0.0101504
1024,128,0.0143466,0.0138478,0.0175966,0.0140092,0.0142644,0.0148499
1024,256,0.0228809,0.0226042,0.0381645,0.0232452,0.0196909,0.0220064
1024,512,0.037375,0.0533399,0.0680794,0.0394982,0.0226512,0.0239422
1024,1024,0.0666765,0.075248,0.0970034,0.0716289,0.0329727,0.0323449
1024,2048,0.126229,0.126496,0.165999,0.134302,0.0471138,0.0472898
1024,4096,0.245314,0.253678,0.293013,0.262567,0.0747839,0.0738011
1024,8192,0.482915,0.513144,0.559965,0.525069,0.128279,0.126748
1024,16384,0.962127,0.971881,1.07936,1.03209,0.236194,0.233793
1024,32768,1.91517,1.94567,2.12093,2.06382,0.451858,0.452148
1024,65536,3.81428,3.87825,4.21116,4.12441,0.882351,0.88807
1024,131072,7.64036,7.73999,8.38864,8.227,1.74276,1.74833
1024,262144,15.2628,15.4909,16.7335,16.436,3.46159,3.46872
1024,524288,30.4863,30.9527,33.4488,32.8878,6.90248,6.91167
1024,1048576,61.1032,61.8274,66.9031,65.848,13.7832,13.8366
1024,2097152,130.365,131.197,141.189,140.533,27.5479,28.2734
1024,4194304,249.88,252.179,272.148,268.769,55.0695,54.3046
1024,8388608,517.951,515.459,559.24,552.206,110.134,110.462
1024,16777216,914.825,935.071,991.007,1007.41,220.544,218.051
2048,64,0.0120159,0.0138723,0.02194,0.0123016,0.00970327,0.00923222
2048,128,0.0207416,0.021609,0.020884,0.0210591,0.0148808,0.0149157
2048,256,0.0345192,0.0627244,0.0672403,0.0366097,0.0190994,0.0178819
2048,512,0.0627816,0.0784622,0.101931,0.0667039,0.027624,0.0265548
2048,1024,0.126642,0.127155,0.154608,0.127287,0.0412088,0.040241
2048,2048,0.234202,0.232971,0.278581,0.24852,0.0693662,0.0656169
2048,4096,0.459844,0.488944,0.535026,0.494466,0.121672,0.118375
2048,8192,0.917382,0.91791,1.02836,0.978263,0.228638,0.218463
2048,16384,1.82313,1.81811,2.01728,1.94532,0.440322,0.424375
2048,32768,3.64079,3.61975,3.99197,3.88304,0.870062,0.8439
2048,65536,7.2802,7.23745,7.94901,7.76062,1.72564,1.67544
2048,131072,14.5523,14.4805,15.8589,15.5113,3.43639,3.3201
2048,262144,28.6699,29.4231,31.6044,31.043,6.8454,6.61233
2048,524288,57.332,58.8471,63.2043,62.0855,13.6774,13.29
2048,1048576,114.645,117.671,126.34,124.19,27.3415,26.458
2048,2097152,232.953,232.859,252.237,249.174,54.6552,55.9967
2048,4194304,475.815,474.4,508.327,500.67,109.399,102.333
2048,8388608,922.85,923.274,1010.47,1002.3,218.601,212.588
2048,16777216,1895.32,1910.36,2054.6,2026.04,436.87,446.582
4096,64,0.0254328,0.022037,0.0465701,0.0210289,0.00939906,0.00916315
4096,128,0.0320798,0.0361588,0.0744492,0.0373642,0.0183748,0.0138799
4096,256,0.0590536,0.0644826,0.0879356,0.0664158,0.0218484,0.0219451
4096,512,0.12724,0.127415,0.146309,0.127904,0.0354311,0.0410667
4096,1024,0.215652,0.234708,0.260925,0.245868,0.0614039,0.0632835
4096,2048,0.430568,0.467044,0.472309,0.489007,0.113016,0.11782
4096,4096,0.842322,0.918525,0.920469,0.968282,0.218122,0.229907
4096,8192,1.6801,1.82222,1.80162,1.92123,0.424794,0.447694
4096,16384,3.35354,3.64064,3.56648,3.83866,0.840891,0.882434
4096,32768,6.70187,7.27234,7.08511,7.66532,1.66756,1.75402
4096,65536,13.3915,14.5338,14.134,15.3254,3.3294,3.5036
4096,131072,26.7855,29.0582,28.2179,30.6465,6.658,6.98889
4096,262144,53.578,58.0913,56.3908,61.2849,13.3026,13.9713
4096,524288,105.137,116.79,110.067,120.946,26.8288,27.4382
