Degree,Iteration,No Vector Time,Implicit Time,Intrinsic Time,Intrinsic aligned,LGA,LGAS
128,16777216,64.1125,63.1315,71.0328,57.9799,41.6969,38.4413
256,64,0.0208299,0.023921,0.0310324,0.0215115,0.204362,0.248398
256,128,0.367374,0.0386043,0.254731,0.258486,0.256239,0.254337
256,256,0.387357,0.0670233,0.274311,0.278517,0.276506,0.27535
256,512,0.407403,0.101617,0.297061,0.295007,0.302769,0.295188
256,1024,0.431659,0.119882,0.315429,0.317885,0.314365,0.31044
256,2048,0.440168,0.164141,0.337994,0.332786,0.335294,0.325716
256,4096,0.479909,0.23236,0.386751,0.364845,0.355746,0.351323
256,8192,0.533106,0.313536,0.443288,0.416733,0.38401,0.377232
256,16384,0.660958,0.500907,0.638695,0.532018,0.446603,0.464015
256,32768,0.882429,0.873208,0.898266,0.737518,0.554665,0.550633
256,65536,1.5876,1.80226,1.62921,1.58866,0.819077,0.94085
256,131072,2.90001,3.07999,3.34628,2.82756,1.47728,1.56199
256,262144,51.6663,62.1858,51.7633,31.1951,4.42925,0.965935
256,524288,14.5013,16.5725,14.4791,14.2688,3.85745,3.89988
256,1048576,22.5809,22.4771,26.2709,22.2824,7.31266,7.79
256,2097152,28.2029,39.7291,34.7305,32.5641,14.0353,15.2659
256,4194304,59.128,57.0224,59.2358,57.7676,15.0729,22.1928
256,8388608,96.9363,97.4441,109.572,100.994,37.9435,37.2303
256,16777216,195.143,196.853,211.913,213.596,56.1726,57.5721
512,64,0.366526,0.0272751,0.240926,0.242795,0.243732,0.239597
512,128,0.363468,0.0413719,0.241429,0.265706,0.254744,0.261744
512,256,0.376129,0.0565518,0.276874,0.278486,0.282914,0.275305
512,512,0.406458,0.0748172,0.284332,0.293311,0.294396,0.294424
512,1024,0.426013,0.0936694,0.311621,0.329245,0.317551,0.322232
512,2048,0.468414,0.142502,0.351024,0.370347,0.335075,0.337084
512,4096,0.560783,0.24792,0.461162,0.455656,0.365184,0.370509
512,8192,0.783558,0.463878,0.662282,0.645047,0.420381,0.420191
512,16384,1.11514,0.818871,1.02792,1.00666,0.534063,0.597002
512,32768,1.82353,1.55764,1.83855,1.69826,0.77345,0.775511
512,65536,3.09125,2.91195,3.52734,3.19481,1.16781,1.21082
512,131072,5.86841,6.78849,6.44857,6.23499,2.02258,1.99504
512,262144,11.2861,11.8937,12.2856,11.4449,3.75367,3.73623
512,524288,20.6099,20.6765,21.2525,21.8871,7.19627,7.09747
512,1048576,23.3187,31.6106,25.5556,32.3693,13.8912,15.2352
512,2097152,43.585,52.8086,53.4569,55.396,22.9065,22.7562
512,4194304,85.7089,87.936,97.6397,95.7548,34.6266,37.9679
512,8388608,219.811,283.792,235.155,233.451,56.7414,56.634
512,16777216,403.808,418.226,462.806,441.249,111.964,111.149
1024,64,0.35755,0.0350016,0.233738,0.244933,0.243617,0.245482
1024,128,0.363439,0.0497787,0.247971,0.258515,0.257311,0.257638
1024,256,0.36855,0.0875913,0.275527,0.275243,0.274436,0.275701
1024,512,0.404659,0.11896,0.315157,0.308238,0.293639,0.300135
1024,1024,0.468495,0.214136,0.377488,0.369212,0.312248,0.313101
1024,2048,0.585995,0.384346,0.478617,0.482527,0.343969,0.350388
1024,4096,0.804972,0.73364,0.756591,0.747468,0.412498,0.409686
1024,8192,1.41858,1.48402,1.44539,1.44134,0.52314,0.523289
1024,16384,2.71284,14.2312,3.58871,2.96171,0.764409,0.299189
1024,32768,5.1778,5.32987,5.73182,5.5508,1.39913,1.43985
1024,65536,7.23538,7.30617,7.82564,7.63175,2.03062,2.14785
1024,131072,14.1323,13.9107,15.259,15.7738,3.94829,4.04002
1024,262144,20.95,22.3136,22.905,22.8012,7.595,7.61255
1024,524288,31.0616,40.3112,39.1158,33.5528,23.573,22.1529
1024,1048576,58.7838,57.2815,78.2249,65.6651,20.7323,22.0225
1024,2097152,114.665,132.72,205.165,130.511,33.9484,33.7037
1024,4194304,215.065,219.538,242.391,231.625,58.6062,57.3915
1024,8388608,459.805,480.028,514.121,516.7,110.866,113.04
1024,16777216,988.272,987.91,1077.31,1044.21,221.836,224.34
2048,64,0.358257,0.0460143,0.261283,0.255384,0.24925,0.242126
2048,128,0.372827,0.0571373,0.272792,0.265218,0.255464,0.253002
2048,256,0.399973,0.0875861,0.297715,0.30126,0.277261,0.269165
2048,512,0.455286,0.145365,0.352694,0.366416,0.296986,0.292265
2048,1024,0.570746,0.277541,0.467463,0.483987,0.324264,0.322099
2048,2048,0.802409,0.489494,0.738651,0.714363,0.382225,0.377854
2048,4096,1.30752,1.03811,1.18402,1.18686,0.471011,0.480218
2048,8192,2.15063,1.86962,2.21733,2.11843,0.698314,0.686113
2048,16384,3.79216,3.67333,4.29724,3.94869,1.15333,1.09102
2048,32768,7.60541,9.79247,7.93702,8.0887,2.0994,2.05875
2048,65536,14.2174,19.7223,15.6283,15.9153,3.71432,3.6647
2048,131072,22.4474,21.9826,22.346,30.6228,7.36333,7.45792
2048,262144,81.8672,148.661,35.0346,40.9893,13.727,12.8039
2048,524288,60.8838,58.2568,63.5404,71.9627,16.5999,22.2762
2048,1048576,115.794,116.091,125.446,131.483,34.1916,33.2428
2048,2097152,232.79,233.475,252.438,250.224,57.0098,55.2612
2048,4194304,441.214,451.238,485.853,474.369,115.275,102.99
2048,8388608,885.189,908.794,979.51,963.042,221.941,219.191
2048,16777216,1836.64,1854.32,2001.19,1957.38,438.72,447.203
4096,64,0.364902,0.063045,0.281618,0.260762,0.244097,0.248717
4096,128,0.414772,0.089265,0.286842,0.299388,0.257531,0.261194
4096,256,0.478177,0.155081,0.33737,0.349178,0.273877,0.280644
4096,512,0.565682,0.404437,0.525801,0.477338,0.302715,0.303238
4096,1024,0.741378,0.502646,0.647922,0.701405,0.362362,0.363595
4096,2048,1.15214,0.936961,1.1288,1.14357,0.487676,0.487872
4096,4096,1.92773,1.93411,1.89594,2.15402,0.692259,0.692516
4096,8192,3.4839,3.56753,4.95361,3.90423,1.15988,1.14147
4096,16384,6.57946,7.00424,10.8656,7.67613,1.93156,2.08949
4096,32768,13.126,14.0147,14.0028,14.2987,3.83927,3.94476
4096,65536,21.8104,21.4302,108.462,103.802,5.48684,3.74205
4096,131072,26.0773,33.7761,37.133,35.9801,13.9621,14.033
4096,262144,52.0828,58.0598,55.6576,57.9132,15.244,21.7205
4096,524288,100.673,111.771,109.894,116.369,31.025,37.4662
4096,1048576,193.437,221.168,207.757,229.733,53.9715,56.5126
4096,2097152,382.155,437.084,409.99,448.94,104.873,153.1
4096,4194304,829.044,877.531,835.387,902.958,213.354,283.375
4096,8388608,1545.71,1759.04,1664.64,1820.23,405.041,452.685
4096,16777216,3181.44,3609.24,3427.83,3721.12,849.753,892.51
8192,64,0.386177,0.0855461,0.289184,0.295519,0.253721,0.255323
8192,128,0.415195,0.151736,0.328495,0.338158,0.27013,0.26998
8192,256,0.577277,0.27003,0.439007,0.464778,0.302336,0.299892
8192,512,0.771881,0.481047,0.62938,0.662378,0.356346,0.359848
8192,1024,1.20608,0.921947,1.03104,1.15783,0.480476,0.471251
8192,2048,1.85335,1.80889,1.9039,2.01115,0.673972,0.729126
8192,4096,3.34263,3.41303,3.49923,3.80227,1.208,1.16796
8192,8192,6.36193,7.06344,6.63732,7.41073,2.1596,2.08463
8192,16384,12.0836,14.101,13.6232,13.8962,4.05432,81.7168
8192,32768,22.3259,22.4667,21.3893,22.5812,7.492,7.581
8192,65536,33.7109,36.7931,27.6175,32.338,15.4846,14.8182
8192,131072,50.4724,54.6407,52.3089,56.9342,17.9311,22.846
8192,262144,98.1864,109.408,103.645,111.876,34.1205,33.8663
8192,524288,194.219,218.347,208.702,224.357,60.1532,59.2288
8192,1048576,387.134,434.589,423.007,505.026,131.113,117.807
8192,2097152,829.048,865.638,832.56,888.158,236.674,272.501
8192,4194304,1533.49,1736.08,1642.5,1767.25,471.861,477.013
8192,8388608,3070.66,3468.43,3304.06,3574.98,926.903,938.361
8192,16777216,6224.89,6915.7,6601.7,7129.56,1848.97,1877.69
16384,64,0.43257,0.174766,0.318703,0.35038,0.266544,0.268221
16384,128,0.515678,0.258769,0.433704,0.449532,0.314206,0.306365
16384,256,0.679984,0.473642,0.631788,0.656279,0.360829,0.358331
16384,512,1.08645,0.920428,1.00441,1.0593,0.489183,0.473214
16384,1024,1.74745,1.74771,1.87051,1.91043,0.702452,0.699431
16384,2048,3.23614,3.46842,3.33496,3.60315,1.15654,1.12026
16384,4096,6.10532,6.53745,6.39592,6.96037,2.05957,2.0628
16384,8192,11.4678,12.8683,12.388,13.6054,3.82373,3.87004
16384,16384,22.1623,22.1941,21.6506,22.4643,7.54278,7.55714
16384,32768,32.7467,36.1552,62.7048,51.7754,51.7985,39.3481
16384,65536,47.5954,53.6947,50.6836,54.3227,18.4938,22.9624
16384,131072,92.2755,106.784,100.061,108.467,33.8097,33.684
16384,262144,184.239,269.763,202.677,217.34,58.6558,58.7139
16384,524288,368.684,419.494,395.94,428.039,116.158,117.745
16384,1048576,737.489,882.789,805.341,862.175,232.411,235.605
16384,2097152,1439.77,1658.6,1567.1,1817.6,471.915,466.062
16384,4194304,2889.91,3248.1,3135.1,3477.74,936.64,938.609
16384,8388608,5789.08,6640.68,6328.52,6827.87,1859.82,1872.44
16384,16777216,11503.1,13323.6,12439.9,13727.5,3685.49,3753
32768,64,0.319521,0.367368,0.296131,0.286707,0.104776,0.109648
32768,128,0.737151,0.725384,0.603314,0.627092,0.377133,0.367089
32768,256,1.07582,1.43035,1.03585,1.27939,0.480069,0.468133
32768,512,2.06412,2.55626,2.22101,2.15773,0.724764,0.706623
32768,1024,4.02584,4.67834,4.58283,4.7585,1.35725,1.46138
32768,2048,7.73354,9.25495,8.85888,10.5059,2.72225,2.74802
32768,4096,16.1531,16.5221,17.65,17.6301,5.40106,5.47274
32768,8192,21.6324,20.8325,22.3964,21.4195,7.43605,7.51179
32768,16384,32.0794,36.4053,32.3388,34.8481,14.4874,14.7718
32768,32768,45.5473,53.6504,55.1956,54.5549,23.1589,21.6738
32768,65536,87.357,92.941,92.3547,95.3465,36.2429,31.412
32768,131072,257.006,190.93,184.189,192.684,59.0722,59.7517
32768,262144,342.209,452.317,368.838,396.128,115.475,119.592
32768,524288,684.325,769.932,733.209,777.51,239.806,243.751
32768,1048576,1425.83,1478.31,1470.99,1556.11,460.104,465.558
32768,2097152,2709.9,3044.14,2923.03,3131.84,929.179,934.536
32768,4194304,5244.12,6120.39,5831.36,6286.08,1863.26,1894.52
32768,8388608,10572.7,11964.1,11657.9,12344.1,3683.69,3730.78
32768,16777216,21101.3,23785,23244.4,24786,7323.81,7438.24
65536,64,0.210293,0.290937,0.217425,0.196637,0.0838211,0.0833664
65536,128,1.18376,0.796425,0.922833,0.916974,0.479413,0.47463
65536,256,1.84776,1.99056,1.64525,1.59864,0.71986,0.712151
65536,512,2.6365,3.65488,2.96496,4.01368,1.15941,1.15028
65536,1024,4.75287,5.32209,5.46696,5.18085,53.1369,51.7914
65536,2048,9.31326,9.5686,10.7353,10.8471,3.96294,3.95449
65536,4096,17.9784,20.406,20.3176,20.8536,9.4972,7.58283
65536,8192,36.9411,27.5203,28.698,23.7177,14.3779,19.0552
65536,16384,53.1102,41.2085,45.815,45.7501,22.5241,22.57
65536,32768,71.1713,88.5432,85.8442,83.5697,34.3503,34.2207
65536,65536,143.754,157.374,164.563,164.148,57.7307,59.187
65536,131072,263.724,297.599,333.411,314.064,117.361,117.203
65536,262144,546.435,618.383,679.747,630.724,232.822,234.804
65536,524288,1088.31,1245.48,1310.27,1271.26,463.141,467.293
65536,1048576,2276.84,2528.69,2658.63,2723.18,917.915,925.162
65536,2097152,4409.96,4898.37,5090.96,5068.76,1881.29,1882.18
65536,4194304,9202.74,10210.4,10538.8,10545.2,3685.63,3799.08
65536,8388608,18092.4,20929.3,20929,20527.8,7343.05,7451.71
65536,16777216,36541.5,40143,41508.5,41574.5,14900.4,14971.7
