Degree,Iteration,No Vector Time,Implicit Time,Intrinsic Time,Intrinsic aligned,LGA,LGAS
128,65536,1.54873,1.14356,1.40675,1.35039,0.552135,0.569119
128,131072,2.57862,2.3082,2.60009,2.5854,0.799466,0.81433
128,262144,2.116,1.90305,2.45729,2.05891,1.25895,1.29381
128,524288,3.63326,3.85428,4.52863,3.61956,2.17985,2.23521
128,1048576,7.24841,7.61617,8.62154,7.23878,4.04863,4.14473
128,2097152,14.0555,14.3202,90.6616,53.8083,51.8059,15.0044
128,4194304,31.6405,21.5314,26.0286,24.67,15.2406,15.6278
128,8388608,50.0153,36.4563,42.465,38.3547,22.1727,23.2103
128,16777216,65.6154,60.8691,72.0404,61.532,39.6957,42.1324
256,64,0.327634,0.0283576,0.230049,0.243804,0.237488,0.243409
256,128,0.340145,0.0493017,0.240317,0.252922,0.25667,0.250196
256,256,0.362627,0.0724327,0.271625,0.274753,0.272785,0.267319
256,512,0.371969,0.0745447,0.282547,0.29368,0.291596,0.290977
256,1024,0.374823,0.0831289,0.291948,0.324419,0.303047,0.303356
256,2048,0.403991,0.115465,0.333147,0.333114,0.31326,0.328682
256,4096,0.450247,0.15828,0.376151,0.349572,0.337939,0.337349
256,8192,0.508915,0.2265,0.442946,0.466136,0.367533,0.386016
256,16384,0.639368,0.384003,0.584327,0.545201,0.462567,0.464742
256,32768,1.13765,0.677502,0.91351,1.02224,0.609853,0.614636
256,65536,1.94947,1.29541,2.01738,1.35076,0.902881,0.767799
256,131072,2.61523,2.3516,2.84688,3.14788,1.52899,1.52323
256,262144,6.31657,4.48143,5.26857,4.42506,2.71423,2.05692
256,524288,8.24696,12.5526,10.3654,9.03114,5.1565,5.25428
256,1048576,18.294,22.2821,114.704,86.1899,4.00157,7.59997
256,2097152,28.4921,29.8941,30.5074,34.8063,15.9699,19.8532
256,4194304,41.0814,39.8966,42.8783,45.7426,29.7388,22.9789
256,8388608,90.122,92.6164,95.2266,94.8655,33.7256,34.7523
256,16777216,139.594,148.961,164.525,142.499,60.8998,63.188
512,64,0.334095,0.0281317,0.225632,0.24703,0.241045,0.244106
512,128,0.336609,0.0412964,0.24129,0.254433,0.253322,0.24767
512,256,0.351672,0.0680548,0.261354,0.270022,0.274811,0.269993
512,512,0.360048,0.0729525,0.282859,0.284375,0.292708,0.286492
512,1024,0.393662,0.11005,0.315251,0.313844,0.312646,0.301942
512,2048,0.438309,0.169175,0.367873,0.361839,0.318888,0.327309
512,4096,0.534597,0.277763,0.488711,0.468618,0.355869,0.364233
512,8192,0.735563,0.470581,0.705289,0.696493,0.438809,0.436401
512,16384,1.16419,0.933072,1.1329,1.14725,0.552898,0.543974
512,32768,1.95771,1.74291,2.17965,1.86905,0.857152,0.847475
512,65536,3.58527,3.48712,3.92075,3.54145,1.28787,1.41227
512,131072,6.4706,6.95886,7.23565,7.28114,2.22453,2.2774
512,262144,12.733,12.6899,14.8054,13.0356,4.18689,4.51373
512,524288,22.1715,21.1372,21.8958,22.3995,8.57842,8.69568
512,1048576,32.1984,33.4422,42.206,34.1316,15.4882,16.8884
512,2097152,100.252,57.8972,103.792,56.2133,26.3864,24.246
512,4194304,95.0836,93.9314,105.041,102.647,36.4866,31.9264
512,8388608,183.618,188.932,263.474,200.405,65.7011,64.7931
512,16777216,367.366,375.981,415.778,391.111,124.747,121.87
1024,64,0.338495,0.0374962,0.228846,0.246317,0.237368,0.243099
1024,128,0.335041,0.0552299,0.243112,0.253681,0.25796,0.247663
1024,256,0.346506,0.0726113,0.286577,0.273037,0.267869,0.289811
1024,512,0.391105,0.112489,0.331774,0.313032,0.282823,0.287749
1024,1024,0.455322,0.172581,0.386112,0.38984,0.310027,0.301881
1024,2048,0.604815,0.305893,0.540661,0.515631,0.347865,0.355901
1024,4096,0.826882,0.599779,0.868008,0.81168,0.444123,0.422062
1024,8192,1.37593,1.117,1.32678,1.44159,0.550063,0.578448
1024,16384,2.44749,2.28092,2.47929,2.57578,0.93907,0.999711
1024,32768,4.24023,4.14156,5.28411,4.40888,1.3709,1.39622
1024,65536,8.6585,7.91971,9.74008,8.67363,2.36486,2.38525
1024,131072,18.1384,17.9765,18.9402,17.1185,4.4388,4.24164
1024,262144,22.536,25.2244,27.5928,21.7535,10.6267,10.066
1024,524288,40.7356,40.9273,35.5513,32.6179,18.1239,15.9992
1024,1048576,59.025,66.6984,65.3133,76.8928,19.3097,24.2107
1024,2097152,127.084,127.421,135.639,134.595,36.1307,31.9688
1024,4194304,254.072,253.611,276.751,276.553,67.5599,63.674
1024,8388608,518.531,520.559,600.313,549.571,117.547,117.988
1024,16777216,892.548,921.05,983.839,968.618,222.321,227.454
2048,64,0.0269242,0.0277607,0.0359553,0.0256626,0.0210287,0.0217031
2048,128,0.34364,0.0658863,0.273472,0.26658,0.255759,0.255439
2048,256,0.376502,0.0938596,0.295563,0.300771,0.275414,0.274221
2048,512,0.432388,0.152442,0.366462,0.35812,0.288871,0.287908
2048,1024,0.556734,0.260615,0.485559,0.473526,0.326927,0.319321
2048,2048,0.78238,0.504315,0.736624,0.725925,0.384471,0.379788
2048,4096,1.28526,0.954085,1.20954,1.20604,0.474644,0.493093
2048,8192,2.0834,1.90147,2.33721,2.21619,0.684334,0.701781
2048,16384,3.86959,3.61949,4.15617,4.00475,1.10792,1.14567
2048,32768,7.37319,7.02892,8.47087,7.9367,1.98898,2.01121
2048,65536,14.2527,14.9151,16.6354,15.4533,3.68381,3.73751
2048,131072,21.4502,23.0362,23.3059,22.6781,7.52191,7.60058
2048,262144,34.2356,36.9537,33.3604,35.5373,14.5398,13.8937
2048,524288,107.392,127.549,62.3209,62.3702,17.1318,21.7058
2048,1048576,114.352,117.475,125.1,125.313,37.1782,30.1992
2048,2097152,233.952,309.167,257.848,252.107,57.4796,58.7198
2048,4194304,456.546,474.599,515.391,500.499,153.666,112.307
2048,8388608,887.435,919.353,985.977,1012.24,220.034,221.484
2048,16777216,1800.18,1851.89,2005.13,1964.23,440.812,453.025
4096,64,0.371666,0.0824639,0.278339,0.276912,0.2437,0.245537
4096,128,0.461365,0.113625,0.339612,0.30444,0.264716,0.259365
4096,256,0.472409,0.168782,0.372564,0.428183,0.276555,0.278774
4096,512,0.548701,0.357821,0.571886,0.493102,0.319261,0.307699
4096,1024,0.786604,0.666107,0.741954,0.957003,0.378183,0.432719
4096,2048,1.20722,1.13031,1.23988,1.6869,0.530782,0.548779
4096,4096,2.21464,2.11205,2.59112,2.41525,0.928839,0.780108
4096,8192,4.54195,3.96322,4.22148,5.15592,1.64845,1.25102
4096,16384,7.73897,8.26336,9.25554,10.0098,2.57959,2.23839
4096,32768,17.2336,19.1446,15.7666,16.9513,5.79391,5.08632
4096,65536,22.1047,27.5016,22.7945,22.8097,8.34842,11.6944
4096,131072,42.259,35.6178,30.2747,37.535,17.467,14.0404
4096,262144,54.7037,59.9326,58.4646,67.2151,19.2735,22.9202
4096,524288,103.563,117.281,111.854,118.516,35.0807,32.5254
4096,1048576,211.541,232.115,225.166,235.785,56.6964,58.09
4096,2097152,398.941,447.279,422.29,517.315,110.74,112.08
4096,4194304,830.7,903.021,873.527,937.507,264.643,223.642
4096,8388608,1661.37,1803.42,1722.85,1873.45,430.474,448.139
4096,16777216,3272.47,3641.03,3523.56,3788.3,852.511,895.985
8192,64,0.0461637,0.0524864,0.0907054,0.0507186,0.0330948,0.0262788
8192,128,0.471711,0.166794,0.366857,0.353821,0.269231,0.268672
8192,256,0.577401,0.265087,0.469943,0.475725,0.300077,0.301001
8192,512,0.782834,0.492253,0.704997,0.739869,0.369055,0.366761
8192,1024,1.26236,0.977623,1.16089,1.16981,0.49272,0.480208
8192,2048,2.14234,2.04385,1.89541,2.13611,0.756921,0.721172
8192,4096,3.80005,3.93516,3.47209,3.79134,1.24121,1.18742
8192,8192,7.29749,7.67659,7.16148,7.27162,2.14529,2.26125
8192,16384,13.919,15.3103,14.9019,18.8961,4.06719,4.32946
8192,32768,21.0348,22.2521,22.2327,29.7513,8.39117,8.47017
8192,65536,26.0498,32.2174,41.2861,31.7502,14.7336,15.097
8192,131072,50.1793,55.8986,54.8381,57.8765,18.2181,22.3473
8192,262144,96.8968,110.259,103.927,153.887,52.8386,34.7018
8192,524288,192.202,217.938,203.119,225.703,59.7091,61.9752
8192,1048576,395.761,437.256,504.648,462.31,115.86,121.885
8192,2097152,778.622,872.429,814.166,920.077,230.755,231.693
8192,4194304,1539.46,1755.45,1650.37,1816.44,572.034,501.303
8192,8388608,3177.26,3535.59,3373.49,3666.69,924.45,940.871
8192,16777216,6197.61,7025.92,6563.33,7267.98,1858.67,1894.23
16384,64,0.072287,0.096856,0.0902453,0.0802984,0.0361139,0.0370675
16384,128,0.475289,0.266357,0.442709,0.447703,0.301083,0.297534
16384,256,0.659264,0.5097,0.650663,0.689887,0.357912,0.361794
16384,512,1.069,0.939798,1.04557,1.12265,0.470847,0.469512
16384,1024,1.83825,1.8302,1.95047,1.99222,0.699884,0.712073
16384,2048,3.3544,3.42006,3.46938,3.72955,1.16731,1.13304
16384,4096,6.40769,6.7837,6.58176,7.34735,2.00476,2.03249
16384,8192,12.5022,13.6902,13.6036,14.284,3.80702,3.87127
16384,16384,22.5401,22.2315,21.1167,23.2898,7.426,7.45178
16384,32768,30.7246,28.5751,33.3216,33.3605,15.1894,16.294
16384,65536,51.39,56.5411,55.5104,57.3161,16.8401,22.5721
16384,131072,111.569,108.405,101.913,153.99,84.797,39.2002
16384,262144,198.779,211.247,208.238,229.999,69.2377,63.0981
16384,524288,377.523,426.022,452.611,445.667,117.122,117.032
16384,1048576,746.447,844.715,800.09,881.976,236.061,235.216
16384,2097152,1493.51,1703.73,1615.17,1783.08,464.015,467.232
16384,4194304,3009.6,3397.28,3216.18,3593.04,921.957,935.476
16384,8388608,5940.34,6723.91,6393.63,7003.01,1841.81,1872.41
16384,16777216,11937.7,13368.8,12730.2,13933.4,3684.19,3727.04
32768,64,0.934839,0.486602,0.759415,0.828586,0.583587,0.593412
32768,128,1.1977,0.767799,1.13568,1.14068,0.690262,0.658462
32768,256,1.77131,1.44651,1.63705,1.82203,0.837761,0.830215
32768,512,1.75797,2.66276,0.849103,0.810505,0.255462,0.282708
32768,1024,3.05132,3.4601,3.58055,3.60268,1.19466,1.25538
32768,2048,6.38796,6.81609,6.6662,6.37034,2.36791,2.34508
32768,4096,11.2997,12.0713,13.279,14.3227,3.84624,3.86919
32768,8192,22.1543,21.7385,21.1656,22.0913,8.32619,10.273
32768,16384,32.7477,31.9254,28.2854,44.7766,17.3354,14.7763
32768,32768,46.9721,52.5396,54.2127,54.4971,20.8915,24.7104
32768,65536,132.445,94.6534,95.4709,102.735,35.6996,33.164
32768,131072,183.846,197.74,200.535,208.141,62.7577,61.5938
32768,262144,358.742,402.055,413.914,403.64,117.604,118.576
32768,524288,679.797,777.616,742.285,810.696,294.538,238.213
32768,1048576,1355.8,1555.95,1507.45,1610.69,480.203,481.641
32768,2097152,2754.65,3083.92,2995.16,3235.63,930.952,942.113
32768,4194304,5519.22,6177.21,5921.28,6473.68,1835.2,1870.7
32768,8388608,10869.5,12266.2,11968.6,12893.3,3725.34,3755.49
32768,16777216,21196,24700.5,23361.1,25394,7427.78,7513.07
65536,64,0.199929,0.306043,0.212119,0.219268,0.0845626,0.0818613
65536,128,0.339101,0.43922,0.405925,0.37941,0.141645,0.143782
65536,256,1.09778,1.19223,1.48228,1.30884,0.519301,0.48443
65536,512,2.34031,2.81849,2.91056,2.42014,0.939614,0.939147
65536,1024,5.17644,5.2295,5.99333,5.94176,2.04605,2.07469
65536,2048,8.96034,11.0195,10.4187,11.1156,4.07143,4.10008
65536,4096,17.6762,20.9817,20.8202,20.7731,7.49739,7.53836
65536,8192,23.4746,27.0002,26.3483,25.8464,14.6936,14.7464
65536,16384,41.8883,42.3215,45.1206,44.9614,17.0758,22.8855
65536,32768,74.2503,85.6987,81.4149,81.2904,39.5795,34.5412
65536,65536,143.125,165.768,166.766,180.008,57.9672,59.4144
65536,131072,279.642,339.895,339.175,349.929,120.348,127.012
65536,262144,583.4,707.834,679.452,713.022,237.48,237.33
65536,524288,1225.21,1318.45,1345.64,1348.43,469.832,472.536
65536,1048576,2282.98,2627.97,2706.15,2670.58,925.121,929.322
65536,2097152,4631.95,5181.93,5309.54,5262.96,1858.89,1869.86
65536,4194304,8943.9,9965.33,10430.3,10475.1,3679.58,3748.31
65536,8388608,18007.2,20120.6,20848.4,20950.3,7330.61,7432.87
65536,16777216,36286,39983,41290,41382.6,14832.6,14854
