Degree,Iteration,OMPTime,VecTime,Auto Vec Time
16,64,480.458,247.963,285.475
16,128,267.977,347.57,293.95
16,256,281.723,288.354,305.482
16,512,275.07,289.311,288.081
16,1024,273.969,287.712,287.562
16,2048,280.718,288.818,288.614
16,4096,295.065,281.281,287.44
16,8192,277.375,290.473,288.614
16,16384,281.079,294.871,287.575
16,32768,291.696,299.372,288.293
16,65536,282.192,298.302,300.74
16,131072,283.438,301.254,289.185
16,262144,289.133,307.444,289.364
16,524288,288.5,300.159,379.931
16,1048576,277.68,302.66,288.944
16,2097152,285.728,301.422,287.325
16,4194304,287.621,303.718,291.169
16,8388608,300.315,305.809,294.834
16,16777216,300.003,309.581,296.893
32,64,272.846,288.063,287.114
32,128,267.227,288.06,291.329
32,256,278.531,286.804,323.539
32,512,281.622,287.311,287.502
32,1024,356.347,310,288.384
32,2048,272.545,288.121,287.869
32,4096,284.927,288.818,287.646
32,8192,276.403,290.784,286.447
32,16384,277.158,294.037,288.036
32,32768,279.282,293.688,286.844
32,65536,285.56,296.135,286.972
32,131072,281.959,309.52,288.603
32,262144,281.602,301.586,287.388
32,524288,290.245,301.85,288.004
32,1048576,294.097,300.669,288.66
32,2097152,287.034,306.483,288.174
32,4194304,290.089,304.317,291.001
32,8388608,296.591,308,296.393
32,16777216,313.775,313.163,300.303
64,64,272.04,286.672,287.333
64,128,272.27,293.394,287.375
64,256,274.082,287.853,291.962
64,512,272.084,287.287,316.774
64,1024,286.745,287.624,287.444
64,2048,273.675,288.523,287.371
64,4096,274.854,290.191,287.748
64,8192,282.355,299.405,286.51
64,16384,277.302,293.051,288.199
64,32768,346.52,321.635,287.532
64,65536,279.219,296.144,288.159
64,131072,286.457,297.235,288.246
64,262144,289.326,299.519,288.842
64,524288,288.808,301.029,289.937
64,1048576,292.372,301.097,290.28
64,2097152,290.332,302.758,291.993
64,4194304,297.289,305.581,295.223
64,8388608,311.2,312.682,302.082
64,16777216,343.801,329.708,319.876
128,64,276.04,287.881,287.887
128,128,274.287,293.176,288.404
128,256,274.072,289.117,288.27
128,512,274.687,291.312,292.366
128,1024,274.251,296.882,295.757
128,2048,276.261,289.352,289.595
128,4096,277.118,290.44,290.347
128,8192,277.755,292.468,293.953
128,16384,279.241,294.581,288.787
128,32768,280.378,295.079,287.791
128,65536,280.691,295.987,289.856
128,131072,281.681,298.445,292.915
128,262144,283.305,299.122,291.259
128,524288,292.206,298.133,290.844
128,1048576,287.074,300.906,308.29
128,2097152,308.642,304.483,301.566
128,4194304,310.369,312.323,304.927
128,8388608,342.662,326.757,318.308
128,16777216,394.551,358.677,351.836
256,64,274.247,289.991,287.495
256,128,273.684,287.897,287.647
256,256,274.139,287.032,287.33
256,512,273.215,288.941,289.665
256,1024,275.027,287.081,287.431
256,2048,282.235,305.375,282.544
256,4096,275.081,292.49,288.378
256,8192,277.864,292.44,288.765
256,16384,283.767,292.342,287.928
256,32768,278.481,294.37,288.567
256,65536,282.476,317.925,291.239
256,131072,280.576,295.724,288.776
256,262144,287.981,372.922,304.962
256,524288,286.131,300.089,291.474
256,1048576,292.883,303.81,295.852
256,2097152,318.832,310.579,304.924
256,4194304,335.335,325.544,318.047
256,8388608,391.635,357.026,346.694
256,16777216,503.958,421.167,407.601
512,64,275.732,287.631,288.545
512,128,274.7,288.117,288.976
512,256,273.761,293.723,288.335
512,512,274.748,295.842,296.204
512,1024,276.529,289.26,288.416
512,2048,275.461,289.182,288.876
512,4096,276.185,290.17,293.716
512,8192,276.736,291.592,289.139
512,16384,277.003,293.266,288.608
512,32768,277.871,293.784,287.857
512,65536,278.571,304.741,294.583
512,131072,280.562,295.627,290.034
512,262144,282.801,298.817,293.629
512,524288,290.884,307.45,303.475
512,1048576,307.295,309.574,309.408
512,2097152,333.552,328.451,325.121
512,4194304,390.53,361.44,357.933
512,8388608,502.842,433.632,434.295
512,16777216,741.078,575.896,579.473
1024,64,280.719,373.596,294.344
1024,128,274.85,288.796,291.59
1024,256,274.072,290.168,290.201
1024,512,274.28,290.404,288.46
1024,1024,274.117,287.927,288.835
1024,2048,274.028,289.007,289.074
1024,4096,281.325,291.345,288.905
1024,8192,280.003,292.357,289.923
1024,16384,276.151,291.389,290.097
1024,32768,280.947,299.556,292.522
1024,65536,281.837,298.414,291.388
1024,131072,282.861,296.044,293.376
1024,262144,289.467,302.521,300.85
1024,524288,303.355,313.031,311.683
1024,1048576,339.421,341.142,337.64
1024,2097152,391.745,381.967,380.182
1024,4194304,530.419,505.706,481.675
1024,8388608,765.139,672.215,668.124
1024,16777216,1210.05,1007.91,1030.83
2048,64,274.049,288.867,289.624
2048,128,274.442,289.554,294.362
2048,256,275.447,289.368,292.507
2048,512,275.594,288.814,288.454
2048,1024,273.799,288.774,288.456
2048,2048,356.098,289.937,288.519
2048,4096,279.347,289.731,289.531
